child,testlanguage,age,item,response,mode,test_lang_status,ling
ch1103or1,per,99,attempt,1,retelling,L1,Bilingual
ch1103or1,per,99,outcome,1,retelling,L1,Bilingual
ch1103or1,per,99,ist,0,retelling,L1,Bilingual
ch1103or1,per,99,ist,1,retelling,L1,Bilingual
ch1103or1,per,99,goal,0,retelling,L1,Bilingual
ch1103or1,per,99,attempt,1,retelling,L1,Bilingual
ch1103or1,per,99,outcome,1,retelling,L1,Bilingual
ch1103or1,per,99,ist,0,retelling,L1,Bilingual
ch1103or1,per,99,ist,1,retelling,L1,Bilingual
ch1103or1,per,99,goal,0,retelling,L1,Bilingual
ch1103or1,per,99,attempt,1,retelling,L1,Bilingual
ch1103or1,per,99,outcome,1,retelling,L1,Bilingual
ch1103or1,per,99,ist,0,retelling,L1,Bilingual
ch1104or1,per,113,ist,1,retelling,L1,Bilingual
ch1104or1,per,113,goal,1,retelling,L1,Bilingual
ch1104or1,per,113,attempt,1,retelling,L1,Bilingual
ch1104or1,per,113,outcome,1,retelling,L1,Bilingual
ch1104or1,per,113,ist,1,retelling,L1,Bilingual
ch1104or1,per,113,ist,1,retelling,L1,Bilingual
ch1104or1,per,113,goal,1,retelling,L1,Bilingual
ch1104or1,per,113,attempt,1,retelling,L1,Bilingual
ch1104or1,per,113,outcome,1,retelling,L1,Bilingual
ch1104or1,per,113,ist,0,retelling,L1,Bilingual
ch1104or1,per,113,ist,1,retelling,L1,Bilingual
ch1104or1,per,113,goal,1,retelling,L1,Bilingual
ch1104or1,per,113,attempt,1,retelling,L1,Bilingual
ch1104or1,per,113,outcome,1,retelling,L1,Bilingual
ch1104or1,per,113,ist,0,retelling,L1,Bilingual
ch1104or1,eng,113,ist,1,retelling,L2,Bilingual
ch1104or1,eng,113,goal,1,retelling,L2,Bilingual
ch1104or1,eng,113,attempt,1,retelling,L2,Bilingual
ch1104or1,eng,113,outcome,1,retelling,L2,Bilingual
ch1104or1,eng,113,ist,0,retelling,L2,Bilingual
ch1104or1,eng,113,ist,1,retelling,L2,Bilingual
ch1104or1,eng,113,goal,0,retelling,L2,Bilingual
ch1104or1,eng,113,attempt,1,retelling,L2,Bilingual
ch1104or1,eng,113,outcome,1,retelling,L2,Bilingual
ch1104or1,eng,113,ist,0,retelling,L2,Bilingual
ch1104or1,eng,113,ist,1,retelling,L2,Bilingual
ch1104or1,eng,113,goal,1,retelling,L2,Bilingual
ch1104or1,eng,113,attempt,1,retelling,L2,Bilingual
ch1104or1,eng,113,outcome,1,retelling,L2,Bilingual
ch1104or1,eng,113,ist,1,retelling,L2,Bilingual
ch1105or1,eng,111,ist,1,retelling,L2,Bilingual
ch1105or1,eng,111,goal,1,retelling,L2,Bilingual
ch1105or1,eng,111,attempt,1,retelling,L2,Bilingual
ch1105or1,eng,111,outcome,1,retelling,L2,Bilingual
ch1105or1,eng,111,ist,0,retelling,L2,Bilingual
ch1105or1,eng,111,ist,1,retelling,L2,Bilingual
ch1105or1,eng,111,goal,0,retelling,L2,Bilingual
ch1105or1,eng,111,attempt,1,retelling,L2,Bilingual
ch1105or1,eng,111,outcome,1,retelling,L2,Bilingual
ch1105or1,eng,111,ist,1,retelling,L2,Bilingual
ch1105or1,eng,111,ist,1,retelling,L2,Bilingual
ch1105or1,eng,111,goal,1,retelling,L2,Bilingual
ch1105or1,eng,111,attempt,1,retelling,L2,Bilingual
ch1105or1,eng,111,outcome,0,retelling,L2,Bilingual
ch1105or1,eng,111,ist,1,retelling,L2,Bilingual
ch1105or1,per,111,ist,1,retelling,L1,Bilingual
ch1105or1,per,111,goal,1,retelling,L1,Bilingual
ch1105or1,per,111,attempt,1,retelling,L1,Bilingual
ch1105or1,per,111,outcome,1,retelling,L1,Bilingual
ch1105or1,per,111,ist,1,retelling,L1,Bilingual
ch1105or1,per,111,ist,1,retelling,L1,Bilingual
ch1105or1,per,111,goal,0,retelling,L1,Bilingual
ch1105or1,per,111,attempt,0,retelling,L1,Bilingual
ch1105or1,per,111,outcome,1,retelling,L1,Bilingual
ch1105or1,per,111,ist,1,retelling,L1,Bilingual
ch1105or1,per,111,ist,1,retelling,L1,Bilingual
ch1105or1,per,111,goal,1,retelling,L1,Bilingual
ch1105or1,per,111,attempt,0,retelling,L1,Bilingual
ch1105or1,per,111,outcome,1,retelling,L1,Bilingual
ch1105or1,per,111,ist,1,retelling,L1,Bilingual
ch1106or1,eng,109,ist,1,retelling,L2,Bilingual
ch1106or1,eng,109,goal,1,retelling,L2,Bilingual
ch1106or1,eng,109,attempt,1,retelling,L2,Bilingual
ch1106or1,eng,109,outcome,1,retelling,L2,Bilingual
ch1106or1,eng,109,ist,0,retelling,L2,Bilingual
ch1106or1,eng,109,ist,1,retelling,L2,Bilingual
ch1106or1,eng,109,goal,0,retelling,L2,Bilingual
ch1106or1,eng,109,attempt,1,retelling,L2,Bilingual
ch1106or1,eng,109,outcome,1,retelling,L2,Bilingual
ch1106or1,eng,109,ist,0,retelling,L2,Bilingual
ch1106or1,eng,109,ist,1,retelling,L2,Bilingual
ch1106or1,eng,109,goal,1,retelling,L2,Bilingual
ch1106or1,eng,109,attempt,1,retelling,L2,Bilingual
ch1106or1,eng,109,outcome,1,retelling,L2,Bilingual
ch1106or1,eng,109,ist,0,retelling,L2,Bilingual
ch1106or1,per,109,ist,1,retelling,L1,Bilingual
ch1106or1,per,109,goal,0,retelling,L1,Bilingual
ch1106or1,per,109,attempt,0,retelling,L1,Bilingual
ch1106or1,per,109,outcome,1,retelling,L1,Bilingual
ch1106or1,per,109,ist,0,retelling,L1,Bilingual
ch1106or1,per,109,ist,1,retelling,L1,Bilingual
ch1106or1,per,109,goal,0,retelling,L1,Bilingual
ch1106or1,per,109,attempt,0,retelling,L1,Bilingual
ch1106or1,per,109,outcome,0,retelling,L1,Bilingual
ch1106or1,per,109,ist,0,retelling,L1,Bilingual
ch1106or1,per,109,ist,0,retelling,L1,Bilingual
ch1106or1,per,109,goal,1,retelling,L1,Bilingual
ch1106or1,per,109,attempt,0,retelling,L1,Bilingual
ch1106or1,per,109,outcome,1,retelling,L1,Bilingual
ch1106or1,per,109,ist,0,retelling,L1,Bilingual
ch1107or1,per,114,ist,1,retelling,L1,Bilingual
ch1107or1,per,114,goal,1,retelling,L1,Bilingual
ch1107or1,per,114,attempt,1,retelling,L1,Bilingual
ch1107or1,per,114,outcome,1,retelling,L1,Bilingual
ch1107or1,per,114,ist,1,retelling,L1,Bilingual
ch1107or1,per,114,ist,1,retelling,L1,Bilingual
ch1107or1,per,114,goal,1,retelling,L1,Bilingual
ch1107or1,per,114,attempt,1,retelling,L1,Bilingual
ch1107or1,per,114,outcome,1,retelling,L1,Bilingual
ch1107or1,per,114,ist,1,retelling,L1,Bilingual
ch1107or1,per,114,ist,1,retelling,L1,Bilingual
ch1107or1,per,114,goal,1,retelling,L1,Bilingual
ch1107or1,per,114,attempt,1,retelling,L1,Bilingual
ch1107or1,per,114,outcome,1,retelling,L1,Bilingual
ch1107or1,per,114,ist,1,retelling,L1,Bilingual
ch1107or1,eng,114,ist,1,retelling,L2,Bilingual
ch1107or1,eng,114,goal,1,retelling,L2,Bilingual
ch1107or1,eng,114,attempt,1,retelling,L2,Bilingual
ch1107or1,eng,114,outcome,1,retelling,L2,Bilingual
ch1107or1,eng,114,ist,1,retelling,L2,Bilingual
ch1107or1,eng,114,ist,1,retelling,L2,Bilingual
ch1107or1,eng,114,goal,1,retelling,L2,Bilingual
ch1107or1,eng,114,attempt,1,retelling,L2,Bilingual
ch1107or1,eng,114,outcome,1,retelling,L2,Bilingual
ch1107or1,eng,114,ist,0,retelling,L2,Bilingual
ch1107or1,eng,114,ist,1,retelling,L2,Bilingual
ch1107or1,eng,114,goal,1,retelling,L2,Bilingual
ch1107or1,eng,114,attempt,1,retelling,L2,Bilingual
ch1107or1,eng,114,outcome,1,retelling,L2,Bilingual
ch1107or1,eng,114,ist,0,retelling,L2,Bilingual
ch770or2,hrv,78,ist,0,telling,L1,Monolingual
ch770or2,hrv,78,goal,1,telling,L1,Monolingual
ch770or2,hrv,78,attempt,0,telling,L1,Monolingual
ch770or2,hrv,78,outcome,1,telling,L1,Monolingual
ch770or2,hrv,78,ist,0,telling,L1,Monolingual
ch770or2,hrv,78,ist,1,telling,L1,Monolingual
ch770or2,hrv,78,goal,1,telling,L1,Monolingual
ch770or2,hrv,78,attempt,0,telling,L1,Monolingual
ch770or2,hrv,78,outcome,0,telling,L1,Monolingual
ch770or2,hrv,78,ist,0,telling,L1,Monolingual
ch770or2,hrv,78,ist,0,telling,L1,Monolingual
ch770or2,hrv,78,goal,1,telling,L1,Monolingual
ch770or2,hrv,78,attempt,0,telling,L1,Monolingual
ch770or2,hrv,78,outcome,0,telling,L1,Monolingual
ch770or2,hrv,78,ist,0,telling,L1,Monolingual
ch771or2,hrv,74,ist,0,telling,L1,Monolingual
ch771or2,hrv,74,goal,0,telling,L1,Monolingual
ch771or2,hrv,74,attempt,0,telling,L1,Monolingual
ch771or2,hrv,74,outcome,0,telling,L1,Monolingual
ch771or2,hrv,74,ist,0,telling,L1,Monolingual
ch771or2,hrv,74,ist,0,telling,L1,Monolingual
ch771or2,hrv,74,goal,0,telling,L1,Monolingual
ch771or2,hrv,74,attempt,1,telling,L1,Monolingual
ch771or2,hrv,74,outcome,0,telling,L1,Monolingual
ch771or2,hrv,74,ist,0,telling,L1,Monolingual
ch771or2,hrv,74,ist,0,telling,L1,Monolingual
ch771or2,hrv,74,goal,1,telling,L1,Monolingual
ch771or2,hrv,74,attempt,0,telling,L1,Monolingual
ch771or2,hrv,74,outcome,0,telling,L1,Monolingual
ch771or2,hrv,74,ist,0,telling,L1,Monolingual
ch772or2,hrv,72,ist,0,telling,L1,Monolingual
ch772or2,hrv,72,goal,0,telling,L1,Monolingual
ch772or2,hrv,72,attempt,1,telling,L1,Monolingual
ch772or2,hrv,72,outcome,0,telling,L1,Monolingual
ch772or2,hrv,72,ist,0,telling,L1,Monolingual
ch772or2,hrv,72,ist,0,telling,L1,Monolingual
ch772or2,hrv,72,goal,1,telling,L1,Monolingual
ch772or2,hrv,72,attempt,0,telling,L1,Monolingual
ch772or2,hrv,72,outcome,0,telling,L1,Monolingual
ch772or2,hrv,72,ist,0,telling,L1,Monolingual
ch772or2,hrv,72,ist,1,telling,L1,Monolingual
ch772or2,hrv,72,goal,0,telling,L1,Monolingual
ch772or2,hrv,72,attempt,1,telling,L1,Monolingual
ch772or2,hrv,72,outcome,0,telling,L1,Monolingual
ch772or2,hrv,72,ist,1,telling,L1,Monolingual
ch773or2,hrv,77,ist,0,telling,L1,Monolingual
ch773or2,hrv,77,goal,0,telling,L1,Monolingual
ch773or2,hrv,77,attempt,1,telling,L1,Monolingual
ch773or2,hrv,77,outcome,0,telling,L1,Monolingual
ch773or2,hrv,77,ist,0,telling,L1,Monolingual
ch773or2,hrv,77,ist,0,telling,L1,Monolingual
ch773or2,hrv,77,goal,1,telling,L1,Monolingual
ch773or2,hrv,77,attempt,1,telling,L1,Monolingual
ch773or2,hrv,77,outcome,0,telling,L1,Monolingual
ch773or2,hrv,77,ist,0,telling,L1,Monolingual
ch773or2,hrv,77,ist,0,telling,L1,Monolingual
ch773or2,hrv,77,goal,1,telling,L1,Monolingual
ch773or2,hrv,77,attempt,0,telling,L1,Monolingual
ch773or2,hrv,77,outcome,0,telling,L1,Monolingual
ch773or2,hrv,77,ist,0,telling,L1,Monolingual
ch774or2,hrv,68,ist,1,telling,L1,Monolingual
ch774or2,hrv,68,goal,0,telling,L1,Monolingual
ch774or2,hrv,68,attempt,1,telling,L1,Monolingual
ch774or2,hrv,68,outcome,1,telling,L1,Monolingual
ch774or2,hrv,68,ist,0,telling,L1,Monolingual
ch774or2,hrv,68,ist,0,telling,L1,Monolingual
ch774or2,hrv,68,goal,1,telling,L1,Monolingual
ch774or2,hrv,68,attempt,1,telling,L1,Monolingual
ch774or2,hrv,68,outcome,0,telling,L1,Monolingual
ch774or2,hrv,68,ist,0,telling,L1,Monolingual
ch774or2,hrv,68,ist,0,telling,L1,Monolingual
ch774or2,hrv,68,goal,1,telling,L1,Monolingual
ch774or2,hrv,68,attempt,1,telling,L1,Monolingual
ch774or2,hrv,68,outcome,0,telling,L1,Monolingual
ch774or2,hrv,68,ist,0,telling,L1,Monolingual
ch775or2,hrv,72,ist,0,telling,L1,Monolingual
ch775or2,hrv,72,goal,0,telling,L1,Monolingual
ch775or2,hrv,72,attempt,0,telling,L1,Monolingual
ch775or2,hrv,72,outcome,0,telling,L1,Monolingual
ch775or2,hrv,72,ist,0,telling,L1,Monolingual
ch775or2,hrv,72,ist,0,telling,L1,Monolingual
ch775or2,hrv,72,goal,0,telling,L1,Monolingual
ch775or2,hrv,72,attempt,0,telling,L1,Monolingual
ch775or2,hrv,72,outcome,0,telling,L1,Monolingual
ch775or2,hrv,72,ist,0,telling,L1,Monolingual
ch775or2,hrv,72,ist,0,telling,L1,Monolingual
ch775or2,hrv,72,goal,1,telling,L1,Monolingual
ch775or2,hrv,72,attempt,1,telling,L1,Monolingual
ch775or2,hrv,72,outcome,0,telling,L1,Monolingual
ch775or2,hrv,72,ist,0,telling,L1,Monolingual
ch776or2,hrv,76,ist,1,telling,L1,Monolingual
ch776or2,hrv,76,goal,1,telling,L1,Monolingual
ch776or2,hrv,76,attempt,0,telling,L1,Monolingual
ch776or2,hrv,76,outcome,1,telling,L1,Monolingual
ch776or2,hrv,76,ist,0,telling,L1,Monolingual
ch776or2,hrv,76,ist,0,telling,L1,Monolingual
ch776or2,hrv,76,goal,0,telling,L1,Monolingual
ch776or2,hrv,76,attempt,0,telling,L1,Monolingual
ch776or2,hrv,76,outcome,1,telling,L1,Monolingual
ch776or2,hrv,76,ist,0,telling,L1,Monolingual
ch776or2,hrv,76,ist,0,telling,L1,Monolingual
ch776or2,hrv,76,goal,1,telling,L1,Monolingual
ch776or2,hrv,76,attempt,0,telling,L1,Monolingual
ch776or2,hrv,76,outcome,0,telling,L1,Monolingual
ch776or2,hrv,76,ist,1,telling,L1,Monolingual
ch777or2,hrv,76,ist,0,telling,L1,Monolingual
ch777or2,hrv,76,goal,1,telling,L1,Monolingual
ch777or2,hrv,76,attempt,0,telling,L1,Monolingual
ch777or2,hrv,76,outcome,0,telling,L1,Monolingual
ch777or2,hrv,76,ist,0,telling,L1,Monolingual
ch777or2,hrv,76,ist,0,telling,L1,Monolingual
ch777or2,hrv,76,goal,1,telling,L1,Monolingual
ch777or2,hrv,76,attempt,1,telling,L1,Monolingual
ch777or2,hrv,76,outcome,0,telling,L1,Monolingual
ch777or2,hrv,76,ist,0,telling,L1,Monolingual
ch777or2,hrv,76,ist,0,telling,L1,Monolingual
ch777or2,hrv,76,goal,1,telling,L1,Monolingual
ch777or2,hrv,76,attempt,0,telling,L1,Monolingual
ch777or2,hrv,76,outcome,0,telling,L1,Monolingual
ch777or2,hrv,76,ist,0,telling,L1,Monolingual
ch778or2,hrv,76,ist,1,telling,L1,Monolingual
ch778or2,hrv,76,goal,0,telling,L1,Monolingual
ch778or2,hrv,76,attempt,1,telling,L1,Monolingual
ch778or2,hrv,76,outcome,0,telling,L1,Monolingual
ch778or2,hrv,76,ist,0,telling,L1,Monolingual
ch778or2,hrv,76,ist,1,telling,L1,Monolingual
ch778or2,hrv,76,goal,1,telling,L1,Monolingual
ch778or2,hrv,76,attempt,1,telling,L1,Monolingual
ch778or2,hrv,76,outcome,1,telling,L1,Monolingual
ch778or2,hrv,76,ist,0,telling,L1,Monolingual
ch778or2,hrv,76,ist,0,telling,L1,Monolingual
ch778or2,hrv,76,goal,1,telling,L1,Monolingual
ch778or2,hrv,76,attempt,1,telling,L1,Monolingual
ch778or2,hrv,76,outcome,0,telling,L1,Monolingual
ch778or2,hrv,76,ist,1,telling,L1,Monolingual
ch779or2,hrv,79,ist,0,telling,L1,Monolingual
ch779or2,hrv,79,goal,1,telling,L1,Monolingual
ch779or2,hrv,79,attempt,1,telling,L1,Monolingual
ch779or2,hrv,79,outcome,0,telling,L1,Monolingual
ch779or2,hrv,79,ist,0,telling,L1,Monolingual
ch779or2,hrv,79,ist,0,telling,L1,Monolingual
ch779or2,hrv,79,goal,1,telling,L1,Monolingual
ch779or2,hrv,79,attempt,1,telling,L1,Monolingual
ch779or2,hrv,79,outcome,0,telling,L1,Monolingual
ch779or2,hrv,79,ist,0,telling,L1,Monolingual
ch779or2,hrv,79,ist,0,telling,L1,Monolingual
ch779or2,hrv,79,goal,1,telling,L1,Monolingual
ch779or2,hrv,79,attempt,0,telling,L1,Monolingual
ch779or2,hrv,79,outcome,0,telling,L1,Monolingual
ch779or2,hrv,79,ist,0,telling,L1,Monolingual
ch780or2,hrv,78,ist,0,telling,L1,Monolingual
ch780or2,hrv,78,goal,0,telling,L1,Monolingual
ch780or2,hrv,78,attempt,1,telling,L1,Monolingual
ch780or2,hrv,78,outcome,1,telling,L1,Monolingual
ch780or2,hrv,78,ist,0,telling,L1,Monolingual
ch780or2,hrv,78,ist,0,telling,L1,Monolingual
ch780or2,hrv,78,goal,1,telling,L1,Monolingual
ch780or2,hrv,78,attempt,1,telling,L1,Monolingual
ch780or2,hrv,78,outcome,1,telling,L1,Monolingual
ch780or2,hrv,78,ist,0,telling,L1,Monolingual
ch780or2,hrv,78,ist,0,telling,L1,Monolingual
ch780or2,hrv,78,goal,1,telling,L1,Monolingual
ch780or2,hrv,78,attempt,1,telling,L1,Monolingual
ch780or2,hrv,78,outcome,0,telling,L1,Monolingual
ch780or2,hrv,78,ist,0,telling,L1,Monolingual
ch781or2,hrv,78,ist,0,telling,L1,Monolingual
ch781or2,hrv,78,goal,1,telling,L1,Monolingual
ch781or2,hrv,78,attempt,1,telling,L1,Monolingual
ch781or2,hrv,78,outcome,0,telling,L1,Monolingual
ch781or2,hrv,78,ist,0,telling,L1,Monolingual
ch781or2,hrv,78,ist,0,telling,L1,Monolingual
ch781or2,hrv,78,goal,0,telling,L1,Monolingual
ch781or2,hrv,78,attempt,0,telling,L1,Monolingual
ch781or2,hrv,78,outcome,0,telling,L1,Monolingual
ch781or2,hrv,78,ist,0,telling,L1,Monolingual
ch781or2,hrv,78,ist,0,telling,L1,Monolingual
ch781or2,hrv,78,goal,1,telling,L1,Monolingual
ch781or2,hrv,78,attempt,1,telling,L1,Monolingual
ch781or2,hrv,78,outcome,1,telling,L1,Monolingual
ch781or2,hrv,78,ist,0,telling,L1,Monolingual
ch782or2,hrv,73,ist,0,telling,L1,Monolingual
ch782or2,hrv,73,goal,1,telling,L1,Monolingual
ch782or2,hrv,73,attempt,0,telling,L1,Monolingual
ch782or2,hrv,73,outcome,0,telling,L1,Monolingual
ch782or2,hrv,73,ist,0,telling,L1,Monolingual
ch782or2,hrv,73,ist,0,telling,L1,Monolingual
ch782or2,hrv,73,goal,1,telling,L1,Monolingual
ch782or2,hrv,73,attempt,0,telling,L1,Monolingual
ch782or2,hrv,73,outcome,0,telling,L1,Monolingual
ch782or2,hrv,73,ist,0,telling,L1,Monolingual
ch782or2,hrv,73,ist,0,telling,L1,Monolingual
ch782or2,hrv,73,goal,1,telling,L1,Monolingual
ch782or2,hrv,73,attempt,0,telling,L1,Monolingual
ch782or2,hrv,73,outcome,0,telling,L1,Monolingual
ch782or2,hrv,73,ist,0,telling,L1,Monolingual
ch783or2,hrv,80,ist,1,telling,L1,Monolingual
ch783or2,hrv,80,goal,1,telling,L1,Monolingual
ch783or2,hrv,80,attempt,1,telling,L1,Monolingual
ch783or2,hrv,80,outcome,0,telling,L1,Monolingual
ch783or2,hrv,80,ist,0,telling,L1,Monolingual
ch783or2,hrv,80,ist,0,telling,L1,Monolingual
ch783or2,hrv,80,goal,0,telling,L1,Monolingual
ch783or2,hrv,80,attempt,1,telling,L1,Monolingual
ch783or2,hrv,80,outcome,0,telling,L1,Monolingual
ch783or2,hrv,80,ist,0,telling,L1,Monolingual
ch783or2,hrv,80,ist,0,telling,L1,Monolingual
ch783or2,hrv,80,goal,1,telling,L1,Monolingual
ch783or2,hrv,80,attempt,1,telling,L1,Monolingual
ch783or2,hrv,80,outcome,0,telling,L1,Monolingual
ch783or2,hrv,80,ist,1,telling,L1,Monolingual
ch784or2,hrv,80,ist,1,telling,L1,Monolingual
ch784or2,hrv,80,goal,1,telling,L1,Monolingual
ch784or2,hrv,80,attempt,1,telling,L1,Monolingual
ch784or2,hrv,80,outcome,0,telling,L1,Monolingual
ch784or2,hrv,80,ist,0,telling,L1,Monolingual
ch784or2,hrv,80,ist,1,telling,L1,Monolingual
ch784or2,hrv,80,goal,0,telling,L1,Monolingual
ch784or2,hrv,80,attempt,1,telling,L1,Monolingual
ch784or2,hrv,80,outcome,0,telling,L1,Monolingual
ch784or2,hrv,80,ist,0,telling,L1,Monolingual
ch784or2,hrv,80,ist,0,telling,L1,Monolingual
ch784or2,hrv,80,goal,1,telling,L1,Monolingual
ch784or2,hrv,80,attempt,1,telling,L1,Monolingual
ch784or2,hrv,80,outcome,0,telling,L1,Monolingual
ch784or2,hrv,80,ist,1,telling,L1,Monolingual
ch785or2,hrv,77,ist,1,telling,L1,Monolingual
ch785or2,hrv,77,goal,0,telling,L1,Monolingual
ch785or2,hrv,77,attempt,1,telling,L1,Monolingual
ch785or2,hrv,77,outcome,1,telling,L1,Monolingual
ch785or2,hrv,77,ist,0,telling,L1,Monolingual
ch785or2,hrv,77,ist,0,telling,L1,Monolingual
ch785or2,hrv,77,goal,0,telling,L1,Monolingual
ch785or2,hrv,77,attempt,1,telling,L1,Monolingual
ch785or2,hrv,77,outcome,1,telling,L1,Monolingual
ch785or2,hrv,77,ist,0,telling,L1,Monolingual
ch785or2,hrv,77,ist,0,telling,L1,Monolingual
ch785or2,hrv,77,goal,1,telling,L1,Monolingual
ch785or2,hrv,77,attempt,1,telling,L1,Monolingual
ch785or2,hrv,77,outcome,0,telling,L1,Monolingual
ch785or2,hrv,77,ist,0,telling,L1,Monolingual
ch786or2,hrv,74,ist,0,telling,L1,Monolingual
ch786or2,hrv,74,goal,1,telling,L1,Monolingual
ch786or2,hrv,74,attempt,1,telling,L1,Monolingual
ch786or2,hrv,74,outcome,0,telling,L1,Monolingual
ch786or2,hrv,74,ist,0,telling,L1,Monolingual
ch786or2,hrv,74,ist,0,telling,L1,Monolingual
ch786or2,hrv,74,goal,1,telling,L1,Monolingual
ch786or2,hrv,74,attempt,1,telling,L1,Monolingual
ch786or2,hrv,74,outcome,1,telling,L1,Monolingual
ch786or2,hrv,74,ist,0,telling,L1,Monolingual
ch786or2,hrv,74,ist,0,telling,L1,Monolingual
ch786or2,hrv,74,goal,1,telling,L1,Monolingual
ch786or2,hrv,74,attempt,1,telling,L1,Monolingual
ch786or2,hrv,74,outcome,0,telling,L1,Monolingual
ch786or2,hrv,74,ist,0,telling,L1,Monolingual
ch787or2,hrv,68,ist,0,telling,L1,Monolingual
ch787or2,hrv,68,goal,0,telling,L1,Monolingual
ch787or2,hrv,68,attempt,1,telling,L1,Monolingual
ch787or2,hrv,68,outcome,0,telling,L1,Monolingual
ch787or2,hrv,68,ist,0,telling,L1,Monolingual
ch787or2,hrv,68,ist,0,telling,L1,Monolingual
ch787or2,hrv,68,goal,0,telling,L1,Monolingual
ch787or2,hrv,68,attempt,0,telling,L1,Monolingual
ch787or2,hrv,68,outcome,0,telling,L1,Monolingual
ch787or2,hrv,68,ist,0,telling,L1,Monolingual
ch787or2,hrv,68,ist,0,telling,L1,Monolingual
ch787or2,hrv,68,goal,1,telling,L1,Monolingual
ch787or2,hrv,68,attempt,0,telling,L1,Monolingual
ch787or2,hrv,68,outcome,0,telling,L1,Monolingual
ch787or2,hrv,68,ist,0,telling,L1,Monolingual
ch788or2,hrv,79,ist,0,telling,L1,Monolingual
ch788or2,hrv,79,goal,0,telling,L1,Monolingual
ch788or2,hrv,79,attempt,1,telling,L1,Monolingual
ch788or2,hrv,79,outcome,0,telling,L1,Monolingual
ch788or2,hrv,79,ist,0,telling,L1,Monolingual
ch788or2,hrv,79,ist,0,telling,L1,Monolingual
ch788or2,hrv,79,goal,0,telling,L1,Monolingual
ch788or2,hrv,79,attempt,1,telling,L1,Monolingual
ch788or2,hrv,79,outcome,0,telling,L1,Monolingual
ch788or2,hrv,79,ist,0,telling,L1,Monolingual
ch788or2,hrv,79,ist,0,telling,L1,Monolingual
ch788or2,hrv,79,goal,1,telling,L1,Monolingual
ch788or2,hrv,79,attempt,0,telling,L1,Monolingual
ch788or2,hrv,79,outcome,0,telling,L1,Monolingual
ch788or2,hrv,79,ist,1,telling,L1,Monolingual
ch789or2,hrv,83,ist,0,telling,L1,Monolingual
ch789or2,hrv,83,goal,0,telling,L1,Monolingual
ch789or2,hrv,83,attempt,0,telling,L1,Monolingual
ch789or2,hrv,83,outcome,0,telling,L1,Monolingual
ch789or2,hrv,83,ist,0,telling,L1,Monolingual
ch789or2,hrv,83,ist,0,telling,L1,Monolingual
ch789or2,hrv,83,goal,0,telling,L1,Monolingual
ch789or2,hrv,83,attempt,1,telling,L1,Monolingual
ch789or2,hrv,83,outcome,0,telling,L1,Monolingual
ch789or2,hrv,83,ist,0,telling,L1,Monolingual
ch789or2,hrv,83,ist,0,telling,L1,Monolingual
ch789or2,hrv,83,goal,1,telling,L1,Monolingual
ch789or2,hrv,83,attempt,0,telling,L1,Monolingual
ch789or2,hrv,83,outcome,1,telling,L1,Monolingual
ch789or2,hrv,83,ist,0,telling,L1,Monolingual
ch790or2,hrv,83,ist,0,telling,L1,Monolingual
ch790or2,hrv,83,goal,0,telling,L1,Monolingual
ch790or2,hrv,83,attempt,0,telling,L1,Monolingual
ch790or2,hrv,83,outcome,0,telling,L1,Monolingual
ch790or2,hrv,83,ist,0,telling,L1,Monolingual
ch790or2,hrv,83,ist,1,telling,L1,Monolingual
ch790or2,hrv,83,goal,1,telling,L1,Monolingual
ch790or2,hrv,83,attempt,1,telling,L1,Monolingual
ch790or2,hrv,83,outcome,0,telling,L1,Monolingual
ch790or2,hrv,83,ist,0,telling,L1,Monolingual
ch790or2,hrv,83,ist,0,telling,L1,Monolingual
ch790or2,hrv,83,goal,1,telling,L1,Monolingual
ch790or2,hrv,83,attempt,1,telling,L1,Monolingual
ch790or2,hrv,83,outcome,0,telling,L1,Monolingual
ch790or2,hrv,83,ist,0,telling,L1,Monolingual
ch791or2,hrv,78,ist,0,telling,L1,Monolingual
ch791or2,hrv,78,goal,1,telling,L1,Monolingual
ch791or2,hrv,78,attempt,1,telling,L1,Monolingual
ch791or2,hrv,78,outcome,0,telling,L1,Monolingual
ch791or2,hrv,78,ist,0,telling,L1,Monolingual
ch791or2,hrv,78,ist,0,telling,L1,Monolingual
ch791or2,hrv,78,goal,1,telling,L1,Monolingual
ch791or2,hrv,78,attempt,1,telling,L1,Monolingual
ch791or2,hrv,78,outcome,1,telling,L1,Monolingual
ch791or2,hrv,78,ist,0,telling,L1,Monolingual
ch791or2,hrv,78,ist,0,telling,L1,Monolingual
ch791or2,hrv,78,goal,1,telling,L1,Monolingual
ch791or2,hrv,78,attempt,1,telling,L1,Monolingual
ch791or2,hrv,78,outcome,0,telling,L1,Monolingual
ch791or2,hrv,78,ist,0,telling,L1,Monolingual
ch792or2,hrv,78,ist,0,telling,L1,Monolingual
ch792or2,hrv,78,goal,1,telling,L1,Monolingual
ch792or2,hrv,78,attempt,1,telling,L1,Monolingual
ch792or2,hrv,78,outcome,1,telling,L1,Monolingual
ch792or2,hrv,78,ist,0,telling,L1,Monolingual
ch792or2,hrv,78,ist,0,telling,L1,Monolingual
ch792or2,hrv,78,goal,1,telling,L1,Monolingual
ch792or2,hrv,78,attempt,1,telling,L1,Monolingual
