child,testlanguage,age,item,response,mode,test_lang_status,ling,region
ch1101or1,per,108,attempt,1,retelling,L1,Bilingual,Canada
ch1101or1,per,108,outcome,0,retelling,L1,Bilingual,Canada
ch1101or1,per,108,ist,0,retelling,L1,Bilingual,Canada
ch1101or1,per,108,ist,1,retelling,L1,Bilingual,Canada
ch1101or1,per,108,goal,0,retelling,L1,Bilingual,Canada
ch1101or1,per,108,attempt,0,retelling,L1,Bilingual,Canada
ch1101or1,per,108,outcome,1,retelling,L1,Bilingual,Canada
ch1101or1,per,108,ist,0,retelling,L1,Bilingual,Canada
ch1102or1,eng,107,ist,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,goal,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,attempt,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,outcome,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,ist,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,ist,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,goal,0,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,attempt,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,outcome,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,ist,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,ist,0,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,goal,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,attempt,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,outcome,1,retelling,L2,Bilingual,Canada
ch1102or1,eng,107,ist,1,retelling,L2,Bilingual,Canada
ch1102or1,per,107,ist,1,retelling,L1,Bilingual,Canada
ch1102or1,per,107,goal,1,retelling,L1,Bilingual,Canada
ch1102or1,per,107,attempt,0,retelling,L1,Bilingual,Canada
ch1102or1,per,107,outcome,1,retelling,L1,Bilingual,Canada
ch1102or1,per,107,ist,1,retelling,L1,Bilingual,Canada
ch1102or1,per,107,ist,1,retelling,L1,Bilingual,Canada
ch1102or1,per,107,goal,0,retelling,L1,Bilingual,Canada
ch1102or1,per,107,attempt,0,retelling,L1,Bilingual,Canada
ch1102or1,per,107,outcome,1,retelling,L1,Bilingual,Canada
ch1102or1,per,107,ist,1,retelling,L1,Bilingual,Canada
ch1102or1,per,107,ist,0,retelling,L1,Bilingual,Canada
ch1102or1,per,107,goal,1,retelling,L1,Bilingual,Canada
ch1102or1,per,107,attempt,1,retelling,L1,Bilingual,Canada
ch1102or1,per,107,outcome,1,retelling,L1,Bilingual,Canada
ch1102or1,per,107,ist,1,retelling,L1,Bilingual,Canada
ch1103or1,eng,99,ist,0,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,goal,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,attempt,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,outcome,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,ist,0,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,ist,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,goal,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,attempt,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,outcome,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,ist,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,ist,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,goal,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,attempt,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,outcome,1,retelling,L2,Bilingual,Canada
ch1103or1,eng,99,ist,1,retelling,L2,Bilingual,Canada
ch1103or1,per,99,ist,1,retelling,L1,Bilingual,Canada
ch1103or1,per,99,goal,1,retelling,L1,Bilingual,Canada
ch1103or1,per,99,attempt,1,retelling,L1,Bilingual,Canada
ch1103or1,per,99,outcome,1,retelling,L1,Bilingual,Canada
ch1103or1,per,99,ist,0,retelling,L1,Bilingual,Canada
ch1103or1,per,99,ist,1,retelling,L1,Bilingual,Canada
ch1103or1,per,99,goal,0,retelling,L1,Bilingual,Canada
ch1103or1,per,99,attempt,1,retelling,L1,Bilingual,Canada
ch1103or1,per,99,outcome,1,retelling,L1,Bilingual,Canada
ch1103or1,per,99,ist,0,retelling,L1,Bilingual,Canada
ch1103or1,per,99,ist,1,retelling,L1,Bilingual,Canada
ch1103or1,per,99,goal,0,retelling,L1,Bilingual,Canada
ch1103or1,per,99,attempt,1,retelling,L1,Bilingual,Canada
ch1103or1,per,99,outcome,1,retelling,L1,Bilingual,Canada
ch1103or1,per,99,ist,0,retelling,L1,Bilingual,Canada
ch1104or1,per,113,ist,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,goal,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,attempt,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,outcome,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,ist,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,ist,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,goal,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,attempt,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,outcome,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,ist,0,retelling,L1,Bilingual,Canada
ch1104or1,per,113,ist,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,goal,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,attempt,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,outcome,1,retelling,L1,Bilingual,Canada
ch1104or1,per,113,ist,0,retelling,L1,Bilingual,Canada
ch1104or1,eng,113,ist,1,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,goal,1,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,attempt,1,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,outcome,1,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,ist,0,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,ist,1,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,goal,0,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,attempt,1,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,outcome,1,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,ist,0,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,ist,1,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,goal,1,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,attempt,1,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,outcome,1,retelling,L2,Bilingual,Canada
ch1104or1,eng,113,ist,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,ist,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,goal,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,attempt,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,outcome,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,ist,0,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,ist,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,goal,0,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,attempt,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,outcome,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,ist,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,ist,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,goal,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,attempt,1,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,outcome,0,retelling,L2,Bilingual,Canada
ch1105or1,eng,111,ist,1,retelling,L2,Bilingual,Canada
ch1105or1,per,111,ist,1,retelling,L1,Bilingual,Canada
ch1105or1,per,111,goal,1,retelling,L1,Bilingual,Canada
ch1105or1,per,111,attempt,1,retelling,L1,Bilingual,Canada
ch1105or1,per,111,outcome,1,retelling,L1,Bilingual,Canada
ch1105or1,per,111,ist,1,retelling,L1,Bilingual,Canada
ch1105or1,per,111,ist,1,retelling,L1,Bilingual,Canada
ch1105or1,per,111,goal,0,retelling,L1,Bilingual,Canada
ch1105or1,per,111,attempt,0,retelling,L1,Bilingual,Canada
ch1105or1,per,111,outcome,1,retelling,L1,Bilingual,Canada
ch1105or1,per,111,ist,1,retelling,L1,Bilingual,Canada
ch1105or1,per,111,ist,1,retelling,L1,Bilingual,Canada
ch1105or1,per,111,goal,1,retelling,L1,Bilingual,Canada
ch1105or1,per,111,attempt,0,retelling,L1,Bilingual,Canada
ch1105or1,per,111,outcome,1,retelling,L1,Bilingual,Canada
ch1105or1,per,111,ist,1,retelling,L1,Bilingual,Canada
ch1106or1,eng,109,ist,1,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,goal,1,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,attempt,1,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,outcome,1,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,ist,0,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,ist,1,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,goal,0,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,attempt,1,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,outcome,1,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,ist,0,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,ist,1,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,goal,1,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,attempt,1,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,outcome,1,retelling,L2,Bilingual,Canada
ch1106or1,eng,109,ist,0,retelling,L2,Bilingual,Canada
ch1106or1,per,109,ist,1,retelling,L1,Bilingual,Canada
ch1106or1,per,109,goal,0,retelling,L1,Bilingual,Canada
ch1106or1,per,109,attempt,0,retelling,L1,Bilingual,Canada
ch1106or1,per,109,outcome,1,retelling,L1,Bilingual,Canada
ch1106or1,per,109,ist,0,retelling,L1,Bilingual,Canada
ch1106or1,per,109,ist,1,retelling,L1,Bilingual,Canada
ch1106or1,per,109,goal,0,retelling,L1,Bilingual,Canada
ch1106or1,per,109,attempt,0,retelling,L1,Bilingual,Canada
ch1106or1,per,109,outcome,0,retelling,L1,Bilingual,Canada
ch1106or1,per,109,ist,0,retelling,L1,Bilingual,Canada
ch1106or1,per,109,ist,0,retelling,L1,Bilingual,Canada
ch1106or1,per,109,goal,1,retelling,L1,Bilingual,Canada
ch1106or1,per,109,attempt,0,retelling,L1,Bilingual,Canada
ch1106or1,per,109,outcome,1,retelling,L1,Bilingual,Canada
ch1106or1,per,109,ist,0,retelling,L1,Bilingual,Canada
ch1107or1,per,114,ist,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,goal,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,attempt,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,outcome,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,ist,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,ist,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,goal,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,attempt,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,outcome,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,ist,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,ist,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,goal,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,attempt,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,outcome,1,retelling,L1,Bilingual,Canada
ch1107or1,per,114,ist,1,retelling,L1,Bilingual,Canada
ch1107or1,eng,114,ist,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,goal,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,attempt,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,outcome,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,ist,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,ist,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,goal,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,attempt,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,outcome,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,ist,0,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,ist,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,goal,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,attempt,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,outcome,1,retelling,L2,Bilingual,Canada
ch1107or1,eng,114,ist,0,retelling,L2,Bilingual,Canada
ch770or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,goal,1,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,attempt,0,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,outcome,1,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,ist,1,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,goal,1,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,attempt,0,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,outcome,0,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,goal,1,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,attempt,0,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,outcome,0,telling,L1,Monolingual,Croatia
ch770or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,ist,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,goal,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,attempt,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,outcome,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,ist,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,ist,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,goal,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,attempt,1,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,outcome,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,ist,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,ist,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,goal,1,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,attempt,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,outcome,0,telling,L1,Monolingual,Croatia
ch771or2,hrv,74,ist,0,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,ist,0,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,goal,0,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,attempt,1,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,outcome,0,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,ist,0,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,ist,0,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,goal,1,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,attempt,0,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,outcome,0,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,ist,0,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,ist,1,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,goal,0,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,attempt,1,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,outcome,0,telling,L1,Monolingual,Croatia
ch772or2,hrv,72,ist,1,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,ist,0,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,goal,0,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,attempt,1,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,outcome,0,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,ist,0,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,ist,0,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,goal,1,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,attempt,1,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,outcome,0,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,ist,0,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,ist,0,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,goal,1,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,attempt,0,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,outcome,0,telling,L1,Monolingual,Croatia
ch773or2,hrv,77,ist,0,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,ist,1,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,goal,0,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,attempt,1,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,outcome,1,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,ist,0,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,ist,0,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,goal,1,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,attempt,1,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,outcome,0,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,ist,0,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,ist,0,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,goal,1,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,attempt,1,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,outcome,0,telling,L1,Monolingual,Croatia
ch774or2,hrv,68,ist,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,ist,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,goal,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,attempt,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,outcome,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,ist,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,ist,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,goal,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,attempt,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,outcome,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,ist,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,ist,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,goal,1,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,attempt,1,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,outcome,0,telling,L1,Monolingual,Croatia
ch775or2,hrv,72,ist,0,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,ist,1,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,goal,1,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,attempt,0,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,outcome,1,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,goal,0,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,attempt,0,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,outcome,1,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,goal,1,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,attempt,0,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,outcome,0,telling,L1,Monolingual,Croatia
ch776or2,hrv,76,ist,1,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,goal,1,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,attempt,0,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,outcome,0,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,goal,1,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,attempt,1,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,outcome,0,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,goal,1,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,attempt,0,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,outcome,0,telling,L1,Monolingual,Croatia
ch777or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,ist,1,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,goal,0,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,attempt,1,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,outcome,0,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,ist,1,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,goal,1,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,attempt,1,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,outcome,1,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,ist,0,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,goal,1,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,attempt,1,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,outcome,0,telling,L1,Monolingual,Croatia
ch778or2,hrv,76,ist,1,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,ist,0,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,goal,1,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,attempt,1,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,outcome,0,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,ist,0,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,ist,0,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,goal,1,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,attempt,1,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,outcome,0,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,ist,0,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,ist,0,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,goal,1,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,attempt,0,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,outcome,0,telling,L1,Monolingual,Croatia
ch779or2,hrv,79,ist,0,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,goal,0,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,attempt,1,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,outcome,1,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,goal,1,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,attempt,1,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,outcome,1,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,goal,1,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,attempt,1,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,outcome,0,telling,L1,Monolingual,Croatia
ch780or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,goal,1,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,attempt,1,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,outcome,0,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,goal,0,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,attempt,0,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,outcome,0,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,goal,1,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,attempt,1,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,outcome,1,telling,L1,Monolingual,Croatia
ch781or2,hrv,78,ist,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,ist,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,goal,1,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,attempt,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,outcome,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,ist,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,ist,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,goal,1,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,attempt,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,outcome,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,ist,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,ist,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,goal,1,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,attempt,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,outcome,0,telling,L1,Monolingual,Croatia
ch782or2,hrv,73,ist,0,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,ist,1,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,goal,1,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,attempt,1,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,outcome,0,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,ist,0,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,ist,0,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,goal,0,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,attempt,1,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,outcome,0,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,ist,0,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,ist,0,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,goal,1,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,attempt,1,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,outcome,0,telling,L1,Monolingual,Croatia
ch783or2,hrv,80,ist,1,telling,L1,Monolingual,Croatia
ch784or2,hrv,80,ist,1,telling,L1,Monolingual,Croatia
ch784or2,hrv,80,goal,1,telling,L1,Monolingual,Croatia
