child,testlanguage,age,narrative,complete,mode,test_lang_status,ling
ch979or5,rus,51,nar_2,0,telling,L1,Bilingual
ch979or5,rus,51,nar_3,1,telling,L1,Bilingual
ch979or5,rus,51,nar_1,0,retelling,L1,Bilingual
ch979or5,rus,51,nar_2,0,retelling,L1,Bilingual
ch979or5,rus,51,nar_3,0,retelling,L1,Bilingual
ch980or5,rus,58,nar_1,1,retelling,L1,Bilingual
ch980or5,rus,58,nar_2,0,retelling,L1,Bilingual
ch980or5,rus,58,nar_3,0,retelling,L1,Bilingual
ch980or5,rus,58,nar_1,0,telling,L1,Bilingual
ch980or5,rus,58,nar_2,0,telling,L1,Bilingual
ch980or5,rus,58,nar_3,0,telling,L1,Bilingual
ch981or5,rus,53,nar_1,0,retelling,L1,Bilingual
ch981or5,rus,53,nar_2,0,retelling,L1,Bilingual
ch981or5,rus,53,nar_3,0,retelling,L1,Bilingual
ch981or5,rus,53,nar_1,0,telling,L1,Bilingual
ch981or5,rus,53,nar_2,0,telling,L1,Bilingual
ch981or5,rus,53,nar_3,0,telling,L1,Bilingual
ch982or5,rus,60,nar_1,0,telling,L1,Bilingual
ch982or5,rus,60,nar_2,0,telling,L1,Bilingual
ch982or5,rus,60,nar_3,1,telling,L1,Bilingual
ch982or5,rus,60,nar_1,0,retelling,L1,Bilingual
ch982or5,rus,60,nar_2,0,retelling,L1,Bilingual
ch982or5,rus,60,nar_3,0,retelling,L1,Bilingual
ch983or5,rus,56,nar_1,0,retelling,L1,Bilingual
ch983or5,rus,56,nar_2,1,retelling,L1,Bilingual
ch983or5,rus,56,nar_3,0,retelling,L1,Bilingual
ch983or5,rus,56,nar_1,0,telling,L1,Bilingual
ch983or5,rus,56,nar_2,0,telling,L1,Bilingual
ch983or5,rus,56,nar_3,1,telling,L1,Bilingual
ch984or5,rus,50,nar_1,0,telling,L1,Bilingual
ch984or5,rus,50,nar_2,0,telling,L1,Bilingual
ch984or5,rus,50,nar_3,1,telling,L1,Bilingual
ch984or5,rus,50,nar_1,0,retelling,L1,Bilingual
ch984or5,rus,50,nar_2,0,retelling,L1,Bilingual
ch984or5,rus,50,nar_3,0,retelling,L1,Bilingual
ch985or5,rus,48,nar_1,0,retelling,L1,Bilingual
ch985or5,rus,48,nar_2,0,retelling,L1,Bilingual
ch985or5,rus,48,nar_3,0,retelling,L1,Bilingual
ch985or5,rus,48,nar_1,0,telling,L1,Bilingual
ch985or5,rus,48,nar_2,0,telling,L1,Bilingual
ch985or5,rus,48,nar_3,0,telling,L1,Bilingual
ch986or5,rus,50,nar_1,0,retelling,L1,Bilingual
ch986or5,rus,50,nar_2,0,retelling,L1,Bilingual
ch986or5,rus,50,nar_3,0,retelling,L1,Bilingual
ch986or5,rus,50,nar_1,0,telling,L1,Bilingual
ch986or5,rus,50,nar_2,0,telling,L1,Bilingual
ch986or5,rus,50,nar_3,0,telling,L1,Bilingual
ch987or5,rus,48,nar_1,0,retelling,L1,Bilingual
ch987or5,rus,48,nar_2,0,retelling,L1,Bilingual
ch987or5,rus,48,nar_3,0,retelling,L1,Bilingual
ch987or5,rus,48,nar_1,0,telling,L1,Bilingual
ch987or5,rus,48,nar_2,0,telling,L1,Bilingual
ch987or5,rus,48,nar_3,0,telling,L1,Bilingual
ch988or5,rus,50,nar_1,0,telling,L1,Bilingual
ch988or5,rus,50,nar_2,0,telling,L1,Bilingual
ch988or5,rus,50,nar_3,0,telling,L1,Bilingual
ch988or5,rus,50,nar_1,0,retelling,L1,Bilingual
ch988or5,rus,50,nar_2,0,retelling,L1,Bilingual
ch988or5,rus,50,nar_3,0,retelling,L1,Bilingual
ch989or5,rus,50,nar_1,0,retelling,L1,Bilingual
ch989or5,rus,50,nar_2,0,retelling,L1,Bilingual
ch989or5,rus,50,nar_3,0,retelling,L1,Bilingual
ch989or5,rus,50,nar_1,0,telling,L1,Bilingual
ch989or5,rus,50,nar_2,0,telling,L1,Bilingual
ch989or5,rus,50,nar_3,0,telling,L1,Bilingual
ch990or5,rus,54,nar_1,0,telling,L1,Bilingual
ch990or5,rus,54,nar_2,0,telling,L1,Bilingual
ch990or5,rus,54,nar_3,0,telling,L1,Bilingual
ch990or5,rus,54,nar_1,0,retelling,L1,Bilingual
ch990or5,rus,54,nar_2,0,retelling,L1,Bilingual
ch990or5,rus,54,nar_3,0,retelling,L1,Bilingual
ch991or5,rus,53,nar_1,0,telling,L1,Bilingual
ch991or5,rus,53,nar_2,0,telling,L1,Bilingual
ch991or5,rus,53,nar_3,0,telling,L1,Bilingual
ch991or5,rus,53,nar_1,1,retelling,L1,Bilingual
ch991or5,rus,53,nar_2,0,retelling,L1,Bilingual
ch991or5,rus,53,nar_3,0,retelling,L1,Bilingual
ch992or5,rus,71,nar_1,0,telling,L1,Bilingual
ch992or5,rus,71,nar_2,1,telling,L1,Bilingual
ch992or5,rus,71,nar_3,1,telling,L1,Bilingual
ch992or5,rus,71,nar_1,1,retelling,L1,Bilingual
ch992or5,rus,71,nar_2,0,retelling,L1,Bilingual
ch992or5,rus,71,nar_3,0,retelling,L1,Bilingual
ch993or5,rus,62,nar_1,0,telling,L1,Bilingual
ch993or5,rus,62,nar_2,1,telling,L1,Bilingual
ch993or5,rus,62,nar_3,0,telling,L1,Bilingual
ch993or5,rus,62,nar_1,1,retelling,L1,Bilingual
ch993or5,rus,62,nar_2,0,retelling,L1,Bilingual
ch993or5,rus,62,nar_3,0,retelling,L1,Bilingual
ch994or5,rus,70,nar_1,0,telling,L1,Bilingual
ch994or5,rus,70,nar_2,0,telling,L1,Bilingual
ch994or5,rus,70,nar_3,1,telling,L1,Bilingual
ch994or5,rus,70,nar_1,1,retelling,L1,Bilingual
ch994or5,rus,70,nar_2,0,retelling,L1,Bilingual
ch994or5,rus,70,nar_3,0,retelling,L1,Bilingual
ch995or5,rus,69,nar_1,1,retelling,L1,Bilingual
ch995or5,rus,69,nar_2,0,retelling,L1,Bilingual
ch995or5,rus,69,nar_3,0,retelling,L1,Bilingual
ch995or5,rus,69,nar_1,1,telling,L1,Bilingual
ch995or5,rus,69,nar_2,0,telling,L1,Bilingual
ch995or5,rus,69,nar_3,0,telling,L1,Bilingual
ch996or5,rus,65,nar_1,0,telling,L1,Bilingual
ch996or5,rus,65,nar_2,0,telling,L1,Bilingual
ch996or5,rus,65,nar_3,0,telling,L1,Bilingual
ch996or5,rus,65,nar_1,0,retelling,L1,Bilingual
ch996or5,rus,65,nar_2,0,retelling,L1,Bilingual
ch996or5,rus,65,nar_3,0,retelling,L1,Bilingual
ch997or5,rus,62,nar_1,1,retelling,L1,Bilingual
ch997or5,rus,62,nar_2,0,retelling,L1,Bilingual
ch997or5,rus,62,nar_3,1,retelling,L1,Bilingual
ch997or5,rus,62,nar_1,1,telling,L1,Bilingual
ch997or5,rus,62,nar_2,0,telling,L1,Bilingual
ch997or5,rus,62,nar_3,0,telling,L1,Bilingual
ch998or5,rus,72,nar_1,1,retelling,L1,Bilingual
ch998or5,rus,72,nar_2,0,retelling,L1,Bilingual
ch998or5,rus,72,nar_3,0,retelling,L1,Bilingual
ch998or5,rus,72,nar_1,1,telling,L1,Bilingual
ch998or5,rus,72,nar_2,0,telling,L1,Bilingual
ch998or5,rus,72,nar_3,0,telling,L1,Bilingual
ch999or5,rus,72,nar_1,1,telling,L1,Bilingual
ch999or5,rus,72,nar_2,1,telling,L1,Bilingual
ch999or5,rus,72,nar_3,0,telling,L1,Bilingual
ch999or5,rus,72,nar_1,1,retelling,L1,Bilingual
ch999or5,rus,72,nar_2,0,retelling,L1,Bilingual
ch999or5,rus,72,nar_3,0,retelling,L1,Bilingual
ch1000or5,rus,66,nar_1,0,telling,L1,Bilingual
ch1000or5,rus,66,nar_2,0,telling,L1,Bilingual
ch1000or5,rus,66,nar_3,0,telling,L1,Bilingual
ch1000or5,rus,66,nar_1,0,retelling,L1,Bilingual
ch1000or5,rus,66,nar_2,0,retelling,L1,Bilingual
ch1000or5,rus,66,nar_3,0,retelling,L1,Bilingual
ch1001or5,rus,68,nar_1,0,telling,L1,Bilingual
ch1001or5,rus,68,nar_2,0,telling,L1,Bilingual
ch1001or5,rus,68,nar_3,0,telling,L1,Bilingual
ch1001or5,rus,68,nar_1,0,retelling,L1,Bilingual
ch1001or5,rus,68,nar_2,0,retelling,L1,Bilingual
ch1001or5,rus,68,nar_3,0,retelling,L1,Bilingual
ch1002or5,rus,72,nar_1,1,retelling,L1,Bilingual
ch1002or5,rus,72,nar_2,0,retelling,L1,Bilingual
ch1002or5,rus,72,nar_3,0,retelling,L1,Bilingual
ch1002or5,rus,72,nar_1,0,telling,L1,Bilingual
ch1002or5,rus,72,nar_2,1,telling,L1,Bilingual
ch1002or5,rus,72,nar_3,0,telling,L1,Bilingual
ch1003or5,rus,62,nar_1,1,retelling,L1,Bilingual
ch1003or5,rus,62,nar_2,0,retelling,L1,Bilingual
ch1003or5,rus,62,nar_3,0,retelling,L1,Bilingual
ch1003or5,rus,62,nar_1,0,telling,L1,Bilingual
ch1003or5,rus,62,nar_2,1,telling,L1,Bilingual
ch1003or5,rus,62,nar_3,0,telling,L1,Bilingual
ch1004or5,rus,71,nar_1,0,retelling,L1,Bilingual
ch1004or5,rus,71,nar_2,0,retelling,L1,Bilingual
ch1004or5,rus,71,nar_3,0,retelling,L1,Bilingual
ch1004or5,rus,71,nar_1,0,telling,L1,Bilingual
ch1004or5,rus,71,nar_2,1,telling,L1,Bilingual
ch1004or5,rus,71,nar_3,0,telling,L1,Bilingual
ch1005or5,rus,62,nar_1,0,telling,L1,Bilingual
ch1005or5,rus,62,nar_2,0,telling,L1,Bilingual
ch1005or5,rus,62,nar_3,0,telling,L1,Bilingual
ch1005or5,rus,62,nar_1,0,retelling,L1,Bilingual
ch1005or5,rus,62,nar_2,0,retelling,L1,Bilingual
ch1005or5,rus,62,nar_3,0,retelling,L1,Bilingual
ch1006or5,rus,72,nar_1,1,telling,L1,Bilingual
ch1006or5,rus,72,nar_2,0,telling,L1,Bilingual
ch1006or5,rus,72,nar_3,0,telling,L1,Bilingual
ch1006or5,rus,72,nar_1,1,retelling,L1,Bilingual
ch1006or5,rus,72,nar_2,0,retelling,L1,Bilingual
ch1006or5,rus,72,nar_3,0,retelling,L1,Bilingual
ch1007or5,rus,71,nar_1,1,retelling,L1,Bilingual
ch1007or5,rus,71,nar_2,0,retelling,L1,Bilingual
ch1007or5,rus,71,nar_3,0,retelling,L1,Bilingual
ch1007or5,rus,71,nar_1,0,telling,L1,Bilingual
ch1007or5,rus,71,nar_2,0,telling,L1,Bilingual
ch1007or5,rus,71,nar_3,0,telling,L1,Bilingual
ch1008or5,rus,61,nar_1,1,retelling,L1,Bilingual
ch1008or5,rus,61,nar_2,0,retelling,L1,Bilingual
ch1008or5,rus,61,nar_3,0,retelling,L1,Bilingual
ch1008or5,rus,61,nar_1,0,telling,L1,Bilingual
ch1008or5,rus,61,nar_2,0,telling,L1,Bilingual
ch1008or5,rus,61,nar_3,1,telling,L1,Bilingual
ch1009or5,rus,62,nar_1,0,retelling,L1,Bilingual
ch1009or5,rus,62,nar_2,0,retelling,L1,Bilingual
ch1009or5,rus,62,nar_3,1,retelling,L1,Bilingual
ch1009or5,rus,62,nar_1,0,telling,L1,Bilingual
ch1009or5,rus,62,nar_2,0,telling,L1,Bilingual
ch1009or5,rus,62,nar_3,0,telling,L1,Bilingual
ch1010or5,rus,72,nar_1,1,telling,L1,Bilingual
ch1010or5,rus,72,nar_2,0,telling,L1,Bilingual
ch1010or5,rus,72,nar_3,0,telling,L1,Bilingual
ch1010or5,rus,72,nar_1,0,retelling,L1,Bilingual
ch1010or5,rus,72,nar_2,0,retelling,L1,Bilingual
ch1010or5,rus,72,nar_3,0,retelling,L1,Bilingual
ch1011or5,rus,70,nar_1,0,telling,L1,Bilingual
ch1011or5,rus,70,nar_2,0,telling,L1,Bilingual
ch1011or5,rus,70,nar_3,0,telling,L1,Bilingual
ch1011or5,rus,70,nar_1,0,retelling,L1,Bilingual
ch1011or5,rus,70,nar_2,0,retelling,L1,Bilingual
ch1011or5,rus,70,nar_3,0,retelling,L1,Bilingual
ch942or9,est,67,nar_1,1,telling,L1,Monolingual
ch942or9,est,67,nar_2,0,telling,L1,Monolingual
ch942or9,est,67,nar_3,0,telling,L1,Monolingual
ch943or9,est,69,nar_1,0,telling,L1,Monolingual
ch943or9,est,69,nar_2,0,telling,L1,Monolingual
ch943or9,est,69,nar_3,0,telling,L1,Monolingual
ch944or9,est,64,nar_1,0,telling,L1,Monolingual
ch944or9,est,64,nar_2,1,telling,L1,Monolingual
ch944or9,est,64,nar_3,0,telling,L1,Monolingual
ch945or9,est,84,nar_1,0,telling,L1,Monolingual
ch945or9,est,84,nar_2,0,telling,L1,Monolingual
ch945or9,est,84,nar_3,0,telling,L1,Monolingual
ch946or9,est,75,nar_1,0,telling,L1,Monolingual
ch946or9,est,75,nar_2,0,telling,L1,Monolingual
ch946or9,est,75,nar_3,0,telling,L1,Monolingual
ch947or9,est,71,nar_1,0,telling,L1,Monolingual
ch947or9,est,71,nar_2,0,telling,L1,Monolingual
ch947or9,est,71,nar_3,0,telling,L1,Monolingual
ch948or9,est,65,nar_1,0,telling,L1,Monolingual
ch948or9,est,65,nar_2,0,telling,L1,Monolingual
ch948or9,est,65,nar_3,0,telling,L1,Monolingual
ch953or9,est,58,nar_1,0,telling,L1,Monolingual
ch953or9,est,58,nar_2,0,telling,L1,Monolingual
ch953or9,est,58,nar_3,0,telling,L1,Monolingual
ch962or9,est,79,nar_1,0,telling,L1,Monolingual
ch962or9,est,79,nar_2,0,telling,L1,Monolingual
ch962or9,est,79,nar_3,0,telling,L1,Monolingual
ch963or9,est,83,nar_1,0,telling,L1,Monolingual
ch963or9,est,83,nar_2,0,telling,L1,Monolingual
ch963or9,est,83,nar_3,0,telling,L1,Monolingual
ch964or9,est,83,nar_1,0,telling,L1,Monolingual
ch964or9,est,83,nar_2,0,telling,L1,Monolingual
ch964or9,est,83,nar_3,0,telling,L1,Monolingual
ch965or9,est,68,nar_1,0,telling,L1,Monolingual
ch965or9,est,68,nar_2,0,telling,L1,Monolingual
ch965or9,est,68,nar_3,0,telling,L1,Monolingual
ch966or9,est,71,nar_1,0,telling,L1,Monolingual
ch966or9,est,71,nar_2,0,telling,L1,Monolingual
ch966or9,est,71,nar_3,1,telling,L1,Monolingual
ch967or9,est,64,nar_1,0,telling,L1,Monolingual
ch967or9,est,64,nar_2,0,telling,L1,Monolingual
ch967or9,est,64,nar_3,0,telling,L1,Monolingual
ch968or9,est,55,nar_1,0,telling,L1,Monolingual
ch968or9,est,55,nar_2,0,telling,L1,Monolingual
ch968or9,est,55,nar_3,0,telling,L1,Monolingual
ch949or9,est,63,nar_1,0,telling,L2,Bilingual
ch949or9,est,63,nar_2,1,telling,L2,Bilingual
ch949or9,est,63,nar_3,0,telling,L2,Bilingual
ch950or9,est,67,nar_1,0,telling,L2,Bilingual
ch950or9,est,67,nar_2,0,telling,L2,Bilingual
ch950or9,est,67,nar_3,0,telling,L2,Bilingual
ch951or9,est,67,nar_1,0,telling,L2,Bilingual
ch951or9,est,67,nar_2,1,telling,L2,Bilingual
ch951or9,est,67,nar_3,1,telling,L2,Bilingual
ch952or9,est,86,nar_1,0,telling,L2,Bilingual
ch952or9,est,86,nar_2,0,telling,L2,Bilingual
ch952or9,est,86,nar_3,0,telling,L2,Bilingual
ch954or9,est,76,nar_1,0,telling,L2,Bilingual
ch954or9,est,76,nar_2,0,telling,L2,Bilingual
ch954or9,est,76,nar_3,1,telling,L2,Bilingual
ch955or9,est,83,nar_1,0,telling,L2,Bilingual
ch955or9,est,83,nar_2,0,telling,L2,Bilingual
ch955or9,est,83,nar_3,0,telling,L2,Bilingual
ch956or9,est,78,nar_1,0,telling,L2,Bilingual
ch956or9,est,78,nar_2,0,telling,L2,Bilingual
ch956or9,est,78,nar_3,0,telling,L2,Bilingual
ch957or9,est,64,nar_1,1,telling,L2,Bilingual
ch957or9,est,64,nar_2,0,telling,L2,Bilingual
ch957or9,est,64,nar_3,1,telling,L2,Bilingual
ch958or9,est,82,nar_1,0,telling,L2,Bilingual
ch958or9,est,82,nar_2,0,telling,L2,Bilingual
ch958or9,est,82,nar_3,0,telling,L2,Bilingual
ch959or9,est,74,nar_1,0,telling,L2,Bilingual
ch959or9,est,74,nar_2,0,telling,L2,Bilingual
ch959or9,est,74,nar_3,0,telling,L2,Bilingual
ch960or9,est,74,nar_1,0,telling,L2,Bilingual
ch960or9,est,74,nar_2,0,telling,L2,Bilingual
ch960or9,est,74,nar_3,0,telling,L2,Bilingual
ch961or9,est,77,nar_1,0,telling,L2,Bilingual
ch961or9,est,77,nar_2,0,telling,L2,Bilingual
ch961or9,est,77,nar_3,0,telling,L2,Bilingual
ch2303or10,fin,67,nar_1,0,telling,L1,Monolingual
ch2303or10,fin,67,nar_2,0,telling,L1,Monolingual
ch2303or10,fin,67,nar_3,0,telling,L1,Monolingual
ch2304or10,fin,66,nar_1,0,telling,L1,Monolingual
ch2304or10,fin,66,nar_2,0,telling,L1,Monolingual
ch2304or10,fin,66,nar_3,0,telling,L1,Monolingual
ch2305or10,fin,67,nar_1,0,telling,L1,Monolingual
ch2305or10,fin,67,nar_2,1,telling,L1,Monolingual
ch2305or10,fin,67,nar_3,1,telling,L1,Monolingual
ch2306or10,fin,64,nar_1,0,telling,L1,Monolingual
ch2306or10,fin,64,nar_2,0,telling,L1,Monolingual
ch2306or10,fin,64,nar_3,0,telling,L1,Monolingual
ch2307or10,fin,68,nar_1,0,telling,L1,Monolingual
ch2307or10,fin,68,nar_2,0,telling,L1,Monolingual
ch2307or10,fin,68,nar_3,1,telling,L1,Monolingual
ch2308or10,fin,63,nar_1,0,telling,L1,Monolingual
ch2308or10,fin,63,nar_2,0,telling,L1,Monolingual
ch2308or10,fin,63,nar_3,1,telling,L1,Monolingual
ch2309or10,fin,71,nar_1,0,telling,L1,Monolingual
ch2309or10,fin,71,nar_2,1,telling,L1,Monolingual
ch2309or10,fin,71,nar_3,1,telling,L1,Monolingual
ch2310or10,fin,62,nar_1,0,telling,L1,Monolingual
ch2310or10,fin,62,nar_2,1,telling,L1,Monolingual
ch2310or10,fin,62,nar_3,1,telling,L1,Monolingual
ch2311or10,fin,68,nar_1,1,telling,L1,Monolingual
ch2311or10,fin,68,nar_2,0,telling,L1,Monolingual
ch2311or10,fin,68,nar_3,0,telling,L1,Monolingual
ch2312or10,fin,67,nar_1,0,telling,L1,Monolingual
ch2312or10,fin,67,nar_2,0,telling,L1,Monolingual
ch2312or10,fin,67,nar_3,1,telling,L1,Monolingual
ch2313or10,fin,77,nar_1,0,telling,L1,Monolingual
ch2313or10,fin,77,nar_2,0,telling,L1,Monolingual
ch2313or10,fin,77,nar_3,0,telling,L1,Monolingual
ch2314or10,fin,63,nar_1,0,telling,L1,Monolingual
ch2314or10,fin,63,nar_2,0,telling,L1,Monolingual
ch2314or10,fin,63,nar_3,0,telling,L1,Monolingual
ch2315or10,fin,74,nar_1,0,telling,L1,Monolingual
ch2315or10,fin,74,nar_2,1,telling,L1,Monolingual
ch2315or10,fin,74,nar_3,1,telling,L1,Monolingual
ch2316or10,fin,75,nar_1,0,telling,L1,Monolingual
ch2316or10,fin,75,nar_2,1,telling,L1,Monolingual
ch2316or10,fin,75,nar_3,1,telling,L1,Monolingual
ch2317or10,fin,76,nar_1,0,telling,L1,Monolingual
ch2317or10,fin,76,nar_2,0,telling,L1,Monolingual
ch2317or10,fin,76,nar_3,0,telling,L1,Monolingual
ch2318or10,fin,81,nar_1,1,telling,L1,Monolingual
ch2318or10,fin,81,nar_2,1,telling,L1,Monolingual
ch2318or10,fin,81,nar_3,0,telling,L1,Monolingual
ch2319or10,fin,80,nar_1,0,telling,L1,Monolingual
ch2319or10,fin,80,nar_2,0,telling,L1,Monolingual
ch2319or10,fin,80,nar_3,1,telling,L1,Monolingual
ch2325or10,fin,79,nar_1,0,telling,L1,Monolingual
ch2325or10,fin,79,nar_2,1,telling,L1,Monolingual
ch2325or10,fin,79,nar_3,0,telling,L1,Monolingual
ch2329or10,fin,67,nar_1,0,telling,L1,Monolingual
ch2329or10,fin,67,nar_2,1,telling,L1,Monolingual
ch2329or10,fin,67,nar_3,0,telling,L1,Monolingual
ch2330or10,fin,70,nar_1,0,telling,L1,Monolingual
ch2330or10,fin,70,nar_2,0,telling,L1,Monolingual
ch2330or10,fin,70,nar_3,0,telling,L1,Monolingual
ch2331or10,fin,68,nar_1,0,telling,L1,Monolingual
ch2331or10,fin,68,nar_2,0,telling,L1,Monolingual
ch2331or10,fin,68,nar_3,0,telling,L1,Monolingual
ch2645or10,fin,73,nar_1,1,telling,L1,Monolingual
ch2645or10,fin,73,nar_2,0,telling,L1,Monolingual
ch2645or10,fin,73,nar_3,1,telling,L1,Monolingual
ch2646or10,fin,69,nar_1,0,telling,L1,Monolingual
ch2646or10,fin,69,nar_2,0,telling,L1,Monolingual
ch2646or10,fin,69,nar_3,0,telling,L1,Monolingual
ch2651or10,fin,68,nar_1,0,telling,L1,Monolingual
ch2651or10,fin,68,nar_2,0,telling,L1,Monolingual
ch2651or10,fin,68,nar_3,1,telling,L1,Monolingual
ch2656or10,fin,73,nar_1,1,telling,L1,Monolingual
ch2656or10,fin,73,nar_2,0,telling,L1,Monolingual
ch2656or10,fin,73,nar_3,0,telling,L1,Monolingual
ch2659or10,fin,71,nar_1,0,telling,L1,Monolingual
ch2659or10,fin,71,nar_2,0,telling,L1,Monolingual
ch2659or10,fin,71,nar_3,0,telling,L1,Monolingual
ch2660or10,fin,78,nar_1,0,telling,L1,Monolingual
ch2660or10,fin,78,nar_2,0,telling,L1,Monolingual
ch2660or10,fin,78,nar_3,0,telling,L1,Monolingual
ch2661or10,fin,62,nar_1,1,telling,L1,Monolingual
ch2661or10,fin,62,nar_2,1,telling,L1,Monolingual
ch2661or10,fin,62,nar_3,1,telling,L1,Monolingual
ch2662or10,fin,63,nar_1,0,telling,L1,Monolingual
ch2662or10,fin,63,nar_2,1,telling,L1,Monolingual
ch2662or10,fin,63,nar_3,0,telling,L1,Monolingual
ch2663or10,fin,61,nar_1,0,telling,L1,Monolingual
ch2663or10,fin,61,nar_2,0,telling,L1,Monolingual
ch2663or10,fin,61,nar_3,0,telling,L1,Monolingual
ch2664or10,fin,79,nar_1,0,telling,L1,Monolingual
ch2664or10,fin,79,nar_2,0,telling,L1,Monolingual
ch2664or10,fin,79,nar_3,1,telling,L1,Monolingual
ch2665or10,fin,80,nar_1,1,telling,L1,Monolingual
ch2665or10,fin,80,nar_2,0,telling,L1,Monolingual
ch2665or10,fin,80,nar_3,0,telling,L1,Monolingual
ch2666or10,fin,83,nar_1,0,telling,L1,Monolingual
ch2666or10,fin,83,nar_2,0,telling,L1,Monolingual
ch2666or10,fin,83,nar_3,0,telling,L1,Monolingual
ch2667or10,fin,78,nar_1,1,telling,L1,Monolingual
ch2667or10,fin,78,nar_2,1,telling,L1,Monolingual
ch2667or10,fin,78,nar_3,1,telling,L1,Monolingual
ch2668or10,fin,83,nar_1,0,telling,L1,Monolingual
ch2668or10,fin,83,nar_2,1,telling,L1,Monolingual
ch2668or10,fin,83,nar_3,0,telling,L1,Monolingual
ch2674or10,fin,82,nar_1,0,telling,L1,Monolingual
ch2674or10,fin,82,nar_2,1,telling,L1,Monolingual
ch2674or10,fin,82,nar_3,0,telling,L1,Monolingual
ch2678or10,fin,76,nar_1,0,telling,L1,Monolingual
ch2678or10,fin,76,nar_2,0,telling,L1,Monolingual
ch2678or10,fin,76,nar_3,1,telling,L1,Monolingual
ch2679or10,fin,61,nar_1,0,telling,L1,Monolingual
ch2679or10,fin,61,nar_2,0,telling,L1,Monolingual
ch2679or10,fin,61,nar_3,0,telling,L1,Monolingual
ch2680or10,fin,68,nar_1,0,telling,L1,Monolingual
ch2680or10,fin,68,nar_2,0,telling,L1,Monolingual
ch2680or10,fin,68,nar_3,0,telling,L1,Monolingual
ch2320or10,swe,63,nar_1,0,telling,L1,Bilingual
ch2320or10,swe,63,nar_2,0,telling,L1,Bilingual
ch2320or10,swe,63,nar_3,0,telling,L1,Bilingual
ch2320or10,fin,63,nar_1,0,telling,L2,Bilingual
ch2320or10,fin,63,nar_2,0,telling,L2,Bilingual
ch2320or10,fin,63,nar_3,0,telling,L2,Bilingual
ch2321or10,fin,63,nar_1,0,telling,L2,Bilingual
ch2321or10,fin,63,nar_2,0,telling,L2,Bilingual
ch2321or10,fin,63,nar_3,0,telling,L2,Bilingual
ch2321or10,swe,63,nar_1,0,telling,L1,Bilingual
ch2321or10,swe,63,nar_2,0,telling,L1,Bilingual
ch2321or10,swe,63,nar_3,0,telling,L1,Bilingual
ch2322or10,swe,63,nar_1,0,telling,L1,Bilingual
ch2322or10,swe,63,nar_2,0,telling,L1,Bilingual
ch2322or10,swe,63,nar_3,0,telling,L1,Bilingual
ch2322or10,fin,63,nar_1,0,telling,L2,Bilingual
ch2322or10,fin,63,nar_2,0,telling,L2,Bilingual
ch2322or10,fin,63,nar_3,0,telling,L2,Bilingual
ch2323or10,fin,63,nar_1,0,telling,L2,Bilingual
ch2323or10,fin,63,nar_2,0,telling,L2,Bilingual
ch2323or10,fin,63,nar_3,0,telling,L2,Bilingual
ch2323or10,swe,63,nar_1,0,telling,L1,Bilingual
ch2323or10,swe,63,nar_2,0,telling,L1,Bilingual
ch2323or10,swe,63,nar_3,0,telling,L1,Bilingual
ch2324or10,fin,63,nar_1,0,telling,L2,Bilingual
ch2324or10,fin,63,nar_2,0,telling,L2,Bilingual
ch2324or10,fin,63,nar_3,1,telling,L2,Bilingual
ch2324or10,swe,63,nar_1,0,telling,L1,Bilingual
ch2324or10,swe,63,nar_2,0,telling,L1,Bilingual
ch2324or10,swe,63,nar_3,1,telling,L1,Bilingual
ch2326or10,swe,77,nar_1,0,telling,L1,Bilingual
ch2326or10,swe,77,nar_2,0,telling,L1,Bilingual
ch2326or10,swe,77,nar_3,0,telling,L1,Bilingual
ch2326or10,fin,77,nar_1,0,telling,L2,Bilingual
ch2326or10,fin,77,nar_2,0,telling,L2,Bilingual
ch2326or10,fin,77,nar_3,0,telling,L2,Bilingual
ch2327or10,swe,78,nar_1,0,telling,L1,Bilingual
ch2327or10,swe,78,nar_2,1,telling,L1,Bilingual
ch2327or10,swe,78,nar_3,0,telling,L1,Bilingual
ch2327or10,fin,78,nar_1,0,telling,L2,Bilingual
ch2327or10,fin,78,nar_2,0,telling,L2,Bilingual
ch2327or10,fin,78,nar_3,1,telling,L2,Bilingual
ch2328or10,swe,72,nar_1,0,telling,L1,Bilingual
ch2328or10,swe,72,nar_2,1,telling,L1,Bilingual
ch2328or10,swe,72,nar_3,0,telling,L1,Bilingual
ch2328or10,fin,72,nar_1,0,telling,L2,Bilingual
ch2328or10,fin,72,nar_2,1,telling,L2,Bilingual
ch2328or10,fin,72,nar_3,0,telling,L2,Bilingual
ch2669or10,swe,68,nar_1,0,telling,L1,Bilingual
ch2669or10,swe,68,nar_2,0,telling,L1,Bilingual
ch2669or10,swe,68,nar_3,0,telling,L1,Bilingual
ch2669or10,fin,68,nar_1,0,telling,L2,Bilingual
ch2669or10,fin,68,nar_2,0,telling,L2,Bilingual
ch2669or10,fin,68,nar_3,0,telling,L2,Bilingual
ch2670or10,swe,68,nar_1,1,telling,L1,Bilingual
ch2670or10,swe,68,nar_2,1,telling,L1,Bilingual
ch2670or10,swe,68,nar_3,0,telling,L1,Bilingual
ch2670or10,fin,68,nar_1,1,telling,L2,Bilingual
ch2670or10,fin,68,nar_2,0,telling,L2,Bilingual
ch2670or10,fin,68,nar_3,0,telling,L2,Bilingual
ch2671or10,swe,63,nar_1,1,telling,L1,Bilingual
