child,testlanguage,age,narrative,complete,mode,test_lang_status,ling
ch1544or23,kor,101,nar_2,0,retelling,L1,Monolingual
ch1544or23,kor,101,nar_3,0,retelling,L1,Monolingual
ch1545or23,kor,105,nar_1,0,telling,L1,Monolingual
ch1545or23,kor,105,nar_2,0,telling,L1,Monolingual
ch1545or23,kor,105,nar_3,0,telling,L1,Monolingual
ch1545or23,kor,105,nar_1,0,retelling,L1,Monolingual
ch1545or23,kor,105,nar_2,0,retelling,L1,Monolingual
ch1545or23,kor,105,nar_3,0,retelling,L1,Monolingual
ch1546or23,kor,109,nar_1,1,telling,L1,Monolingual
ch1546or23,kor,109,nar_2,0,telling,L1,Monolingual
ch1546or23,kor,109,nar_3,1,telling,L1,Monolingual
ch1546or23,kor,109,nar_1,1,retelling,L1,Monolingual
ch1546or23,kor,109,nar_2,1,retelling,L1,Monolingual
ch1546or23,kor,109,nar_3,0,retelling,L1,Monolingual
ch1547or23,kor,103,nar_1,0,telling,L1,Monolingual
ch1547or23,kor,103,nar_2,0,telling,L1,Monolingual
ch1547or23,kor,103,nar_3,0,telling,L1,Monolingual
ch1547or23,kor,103,nar_1,0,retelling,L1,Monolingual
ch1547or23,kor,103,nar_2,0,retelling,L1,Monolingual
ch1547or23,kor,103,nar_3,0,retelling,L1,Monolingual
ch1548or23,kor,110,nar_1,0,telling,L1,Monolingual
ch1548or23,kor,110,nar_2,0,telling,L1,Monolingual
ch1548or23,kor,110,nar_3,0,telling,L1,Monolingual
ch1548or23,kor,110,nar_1,1,retelling,L1,Monolingual
ch1548or23,kor,110,nar_2,1,retelling,L1,Monolingual
ch1548or23,kor,110,nar_3,0,retelling,L1,Monolingual
ch1549or23,kor,111,nar_1,0,telling,L1,Monolingual
ch1549or23,kor,111,nar_2,0,telling,L1,Monolingual
ch1549or23,kor,111,nar_3,0,telling,L1,Monolingual
ch1549or23,kor,111,nar_1,1,retelling,L1,Monolingual
ch1549or23,kor,111,nar_2,1,retelling,L1,Monolingual
ch1549or23,kor,111,nar_3,0,retelling,L1,Monolingual
ch1550or23,kor,112,nar_1,0,telling,L1,Monolingual
ch1550or23,kor,112,nar_2,1,telling,L1,Monolingual
ch1550or23,kor,112,nar_3,0,telling,L1,Monolingual
ch1550or23,kor,112,nar_1,1,retelling,L1,Monolingual
ch1550or23,kor,112,nar_2,1,retelling,L1,Monolingual
ch1550or23,kor,112,nar_3,0,retelling,L1,Monolingual
ch1551or23,kor,109,nar_1,0,telling,L1,Monolingual
ch1551or23,kor,109,nar_2,1,telling,L1,Monolingual
ch1551or23,kor,109,nar_3,0,telling,L1,Monolingual
ch1551or23,kor,109,nar_1,1,retelling,L1,Monolingual
ch1551or23,kor,109,nar_2,0,retelling,L1,Monolingual
ch1551or23,kor,109,nar_3,0,retelling,L1,Monolingual
ch1552or23,kor,107,nar_1,1,telling,L1,Monolingual
ch1552or23,kor,107,nar_2,0,telling,L1,Monolingual
ch1552or23,kor,107,nar_3,0,telling,L1,Monolingual
ch1552or23,kor,107,nar_1,1,retelling,L1,Monolingual
ch1552or23,kor,107,nar_2,1,retelling,L1,Monolingual
ch1552or23,kor,107,nar_3,0,retelling,L1,Monolingual
ch1553or23,kor,110,nar_1,1,telling,L1,Monolingual
ch1553or23,kor,110,nar_2,0,telling,L1,Monolingual
ch1553or23,kor,110,nar_3,0,telling,L1,Monolingual
ch1553or23,kor,110,nar_1,1,retelling,L1,Monolingual
ch1553or23,kor,110,nar_2,0,retelling,L1,Monolingual
ch1553or23,kor,110,nar_3,0,retelling,L1,Monolingual
ch1554or23,kor,103,nar_1,1,telling,L1,Monolingual
ch1554or23,kor,103,nar_2,0,telling,L1,Monolingual
ch1554or23,kor,103,nar_3,0,telling,L1,Monolingual
ch1554or23,kor,103,nar_1,1,retelling,L1,Monolingual
ch1554or23,kor,103,nar_2,0,retelling,L1,Monolingual
ch1554or23,kor,103,nar_3,0,retelling,L1,Monolingual
ch1555or23,kor,112,nar_1,1,telling,L1,Monolingual
ch1555or23,kor,112,nar_2,0,telling,L1,Monolingual
ch1555or23,kor,112,nar_3,0,telling,L1,Monolingual
ch1555or23,kor,112,nar_1,1,retelling,L1,Monolingual
ch1555or23,kor,112,nar_2,0,retelling,L1,Monolingual
ch1555or23,kor,112,nar_3,0,retelling,L1,Monolingual
ch1556or23,kor,107,nar_1,0,telling,L1,Monolingual
ch1556or23,kor,107,nar_2,0,telling,L1,Monolingual
ch1556or23,kor,107,nar_3,0,telling,L1,Monolingual
ch1556or23,kor,107,nar_1,0,retelling,L1,Monolingual
ch1556or23,kor,107,nar_2,0,retelling,L1,Monolingual
ch1556or23,kor,107,nar_3,0,retelling,L1,Monolingual
ch1557or23,kor,112,nar_1,1,telling,L1,Monolingual
ch1557or23,kor,112,nar_2,0,telling,L1,Monolingual
ch1557or23,kor,112,nar_3,0,telling,L1,Monolingual
ch1557or23,kor,112,nar_1,1,retelling,L1,Monolingual
ch1557or23,kor,112,nar_2,1,retelling,L1,Monolingual
ch1557or23,kor,112,nar_3,0,retelling,L1,Monolingual
ch1558or23,kor,103,nar_1,1,telling,L1,Monolingual
ch1558or23,kor,103,nar_2,0,telling,L1,Monolingual
ch1558or23,kor,103,nar_3,0,telling,L1,Monolingual
ch1558or23,kor,103,nar_1,1,retelling,L1,Monolingual
ch1558or23,kor,103,nar_2,0,retelling,L1,Monolingual
ch1558or23,kor,103,nar_3,0,retelling,L1,Monolingual
ch1559or23,kor,110,nar_1,1,telling,L1,Monolingual
ch1559or23,kor,110,nar_2,1,telling,L1,Monolingual
ch1559or23,kor,110,nar_3,0,telling,L1,Monolingual
ch1559or23,kor,110,nar_1,0,retelling,L1,Monolingual
ch1559or23,kor,110,nar_2,1,retelling,L1,Monolingual
ch1559or23,kor,110,nar_3,1,retelling,L1,Monolingual
ch1560or23,kor,107,nar_1,0,telling,L1,Monolingual
ch1560or23,kor,107,nar_2,1,telling,L1,Monolingual
ch1560or23,kor,107,nar_3,0,telling,L1,Monolingual
ch1560or23,kor,107,nar_1,0,retelling,L1,Monolingual
ch1560or23,kor,107,nar_2,0,retelling,L1,Monolingual
ch1560or23,kor,107,nar_3,0,retelling,L1,Monolingual
ch1561or23,kor,110,nar_1,1,telling,L1,Monolingual
ch1561or23,kor,110,nar_2,0,telling,L1,Monolingual
ch1561or23,kor,110,nar_3,0,telling,L1,Monolingual
ch1561or23,kor,110,nar_1,1,retelling,L1,Monolingual
ch1561or23,kor,110,nar_2,1,retelling,L1,Monolingual
ch1561or23,kor,110,nar_3,0,retelling,L1,Monolingual
ch1562or23,kor,102,nar_1,0,telling,L1,Monolingual
ch1562or23,kor,102,nar_2,0,telling,L1,Monolingual
ch1562or23,kor,102,nar_3,0,telling,L1,Monolingual
ch1562or23,kor,102,nar_1,1,retelling,L1,Monolingual
ch1562or23,kor,102,nar_2,1,retelling,L1,Monolingual
ch1562or23,kor,102,nar_3,0,retelling,L1,Monolingual
ch1563or23,kor,110,nar_1,0,telling,L1,Monolingual
ch1563or23,kor,110,nar_2,0,telling,L1,Monolingual
ch1563or23,kor,110,nar_3,0,telling,L1,Monolingual
ch1563or23,kor,110,nar_1,1,retelling,L1,Monolingual
ch1563or23,kor,110,nar_2,1,retelling,L1,Monolingual
ch1563or23,kor,110,nar_3,0,retelling,L1,Monolingual
ch1564or23,kor,108,nar_1,0,telling,L1,Monolingual
ch1564or23,kor,108,nar_2,0,telling,L1,Monolingual
ch1564or23,kor,108,nar_3,0,telling,L1,Monolingual
ch1564or23,kor,108,nar_1,0,retelling,L1,Monolingual
ch1564or23,kor,108,nar_2,0,retelling,L1,Monolingual
ch1564or23,kor,108,nar_3,0,retelling,L1,Monolingual
ch1565or23,kor,113,nar_1,1,telling,L1,Monolingual
ch1565or23,kor,113,nar_2,0,telling,L1,Monolingual
ch1565or23,kor,113,nar_3,0,telling,L1,Monolingual
ch1565or23,kor,113,nar_1,1,retelling,L1,Monolingual
ch1565or23,kor,113,nar_2,0,retelling,L1,Monolingual
ch1565or23,kor,113,nar_3,1,retelling,L1,Monolingual
ch1566or23,kor,111,nar_1,1,telling,L1,Monolingual
ch1566or23,kor,111,nar_2,0,telling,L1,Monolingual
ch1566or23,kor,111,nar_3,0,telling,L1,Monolingual
ch1566or23,kor,111,nar_1,0,retelling,L1,Monolingual
ch1566or23,kor,111,nar_2,1,retelling,L1,Monolingual
ch1566or23,kor,111,nar_3,0,retelling,L1,Monolingual
ch1567or23,kor,110,nar_1,1,telling,L1,Monolingual
ch1567or23,kor,110,nar_2,0,telling,L1,Monolingual
ch1567or23,kor,110,nar_3,0,telling,L1,Monolingual
ch1567or23,kor,110,nar_1,1,retelling,L1,Monolingual
ch1567or23,kor,110,nar_2,1,retelling,L1,Monolingual
ch1567or23,kor,110,nar_3,0,retelling,L1,Monolingual
ch1568or23,kor,103,nar_1,1,telling,L1,Monolingual
ch1568or23,kor,103,nar_2,0,telling,L1,Monolingual
ch1568or23,kor,103,nar_3,0,telling,L1,Monolingual
ch1568or23,kor,103,nar_1,1,retelling,L1,Monolingual
ch1568or23,kor,103,nar_2,1,retelling,L1,Monolingual
ch1568or23,kor,103,nar_3,0,retelling,L1,Monolingual
ch1569or23,kor,112,nar_1,1,telling,L1,Monolingual
ch1569or23,kor,112,nar_2,0,telling,L1,Monolingual
ch1569or23,kor,112,nar_3,0,telling,L1,Monolingual
ch1569or23,kor,112,nar_1,1,retelling,L1,Monolingual
ch1569or23,kor,112,nar_2,1,retelling,L1,Monolingual
ch1569or23,kor,112,nar_3,0,retelling,L1,Monolingual
ch1570or23,kor,112,nar_1,1,telling,L1,Monolingual
ch1570or23,kor,112,nar_2,0,telling,L1,Monolingual
ch1570or23,kor,112,nar_3,0,telling,L1,Monolingual
ch1570or23,kor,112,nar_1,1,retelling,L1,Monolingual
ch1570or23,kor,112,nar_2,0,retelling,L1,Monolingual
ch1570or23,kor,112,nar_3,0,retelling,L1,Monolingual
ch1571or23,kor,111,nar_1,1,telling,L1,Monolingual
ch1571or23,kor,111,nar_2,0,telling,L1,Monolingual
ch1571or23,kor,111,nar_3,0,telling,L1,Monolingual
ch1571or23,kor,111,nar_1,1,retelling,L1,Monolingual
ch1571or23,kor,111,nar_2,0,retelling,L1,Monolingual
ch1571or23,kor,111,nar_3,0,retelling,L1,Monolingual
ch1572or23,kor,106,nar_1,0,telling,L1,Monolingual
ch1572or23,kor,106,nar_2,0,telling,L1,Monolingual
ch1572or23,kor,106,nar_3,0,telling,L1,Monolingual
ch1572or23,kor,106,nar_1,0,retelling,L1,Monolingual
ch1572or23,kor,106,nar_2,0,retelling,L1,Monolingual
ch1572or23,kor,106,nar_3,0,retelling,L1,Monolingual
ch1573or23,kor,107,nar_1,0,telling,L1,Monolingual
ch1573or23,kor,107,nar_2,0,telling,L1,Monolingual
ch1573or23,kor,107,nar_3,0,telling,L1,Monolingual
ch1573or23,kor,107,nar_1,1,retelling,L1,Monolingual
ch1573or23,kor,107,nar_2,1,retelling,L1,Monolingual
ch1573or23,kor,107,nar_3,0,retelling,L1,Monolingual
ch1574or23,kor,111,nar_1,0,telling,L1,Monolingual
ch1574or23,kor,111,nar_2,0,telling,L1,Monolingual
ch1574or23,kor,111,nar_3,0,telling,L1,Monolingual
ch1574or23,kor,111,nar_1,0,retelling,L1,Monolingual
ch1574or23,kor,111,nar_2,1,retelling,L1,Monolingual
ch1574or23,kor,111,nar_3,0,retelling,L1,Monolingual
ch1575or23,kor,106,nar_1,1,telling,L1,Monolingual
ch1575or23,kor,106,nar_2,0,telling,L1,Monolingual
ch1575or23,kor,106,nar_3,0,telling,L1,Monolingual
ch1575or23,kor,106,nar_1,1,retelling,L1,Monolingual
ch1575or23,kor,106,nar_2,0,retelling,L1,Monolingual
ch1575or23,kor,106,nar_3,0,retelling,L1,Monolingual
ch1576or23,kor,104,nar_1,1,telling,L1,Monolingual
ch1576or23,kor,104,nar_2,0,telling,L1,Monolingual
ch1576or23,kor,104,nar_3,0,telling,L1,Monolingual
ch1576or23,kor,104,nar_1,1,retelling,L1,Monolingual
ch1576or23,kor,104,nar_2,1,retelling,L1,Monolingual
ch1576or23,kor,104,nar_3,0,retelling,L1,Monolingual
ch1577or23,kor,106,nar_1,0,telling,L1,Monolingual
ch1577or23,kor,106,nar_2,0,telling,L1,Monolingual
ch1577or23,kor,106,nar_3,1,telling,L1,Monolingual
ch1577or23,kor,106,nar_1,0,retelling,L1,Monolingual
ch1577or23,kor,106,nar_2,1,retelling,L1,Monolingual
ch1577or23,kor,106,nar_3,0,retelling,L1,Monolingual
ch1578or23,kor,106,nar_1,0,telling,L1,Monolingual
ch1578or23,kor,106,nar_2,1,telling,L1,Monolingual
ch1578or23,kor,106,nar_3,0,telling,L1,Monolingual
ch1578or23,kor,106,nar_1,0,retelling,L1,Monolingual
ch1578or23,kor,106,nar_2,0,retelling,L1,Monolingual
ch1578or23,kor,106,nar_3,0,retelling,L1,Monolingual
ch1579or23,kor,111,nar_1,1,telling,L1,Monolingual
ch1579or23,kor,111,nar_2,0,telling,L1,Monolingual
ch1579or23,kor,111,nar_3,0,telling,L1,Monolingual
ch1579or23,kor,111,nar_1,1,retelling,L1,Monolingual
ch1579or23,kor,111,nar_2,0,retelling,L1,Monolingual
ch1579or23,kor,111,nar_3,1,retelling,L1,Monolingual
ch1580or23,kor,113,nar_1,0,telling,L1,Monolingual
ch1580or23,kor,113,nar_2,0,telling,L1,Monolingual
ch1580or23,kor,113,nar_3,0,telling,L1,Monolingual
ch1580or23,kor,113,nar_1,1,retelling,L1,Monolingual
ch1580or23,kor,113,nar_2,1,retelling,L1,Monolingual
ch1580or23,kor,113,nar_3,0,retelling,L1,Monolingual
ch1581or23,kor,116,nar_1,1,telling,L1,Monolingual
ch1581or23,kor,116,nar_2,0,telling,L1,Monolingual
ch1581or23,kor,116,nar_3,0,telling,L1,Monolingual
ch1581or23,kor,116,nar_1,1,retelling,L1,Monolingual
ch1581or23,kor,116,nar_2,0,retelling,L1,Monolingual
ch1581or23,kor,116,nar_3,0,retelling,L1,Monolingual
ch1582or23,kor,115,nar_1,0,telling,L1,Monolingual
ch1582or23,kor,115,nar_2,0,telling,L1,Monolingual
ch1582or23,kor,115,nar_3,0,telling,L1,Monolingual
ch1582or23,kor,115,nar_1,1,retelling,L1,Monolingual
ch1582or23,kor,115,nar_2,1,retelling,L1,Monolingual
ch1582or23,kor,115,nar_3,0,retelling,L1,Monolingual
ch1583or23,kor,113,nar_1,0,telling,L1,Monolingual
ch1583or23,kor,113,nar_2,0,telling,L1,Monolingual
ch1583or23,kor,113,nar_3,0,telling,L1,Monolingual
ch1583or23,kor,113,nar_1,0,retelling,L1,Monolingual
ch1583or23,kor,113,nar_2,0,retelling,L1,Monolingual
ch1583or23,kor,113,nar_3,0,retelling,L1,Monolingual
ch1584or23,kor,110,nar_1,0,telling,L1,Monolingual
ch1584or23,kor,110,nar_2,0,telling,L1,Monolingual
ch1584or23,kor,110,nar_3,0,telling,L1,Monolingual
ch1584or23,kor,110,nar_1,0,retelling,L1,Monolingual
ch1584or23,kor,110,nar_2,0,retelling,L1,Monolingual
ch1584or23,kor,110,nar_3,0,retelling,L1,Monolingual
ch1585or23,kor,109,nar_1,1,telling,L1,Monolingual
ch1585or23,kor,109,nar_2,0,telling,L1,Monolingual
ch1585or23,kor,109,nar_3,0,telling,L1,Monolingual
ch1585or23,kor,109,nar_1,1,retelling,L1,Monolingual
ch1585or23,kor,109,nar_2,0,retelling,L1,Monolingual
ch1585or23,kor,109,nar_3,0,retelling,L1,Monolingual
ch1586or23,kor,112,nar_1,0,telling,L1,Monolingual
ch1586or23,kor,112,nar_2,0,telling,L1,Monolingual
ch1586or23,kor,112,nar_3,0,telling,L1,Monolingual
ch1586or23,kor,112,nar_1,1,retelling,L1,Monolingual
ch1586or23,kor,112,nar_2,1,retelling,L1,Monolingual
ch1586or23,kor,112,nar_3,0,retelling,L1,Monolingual
ch1587or23,kor,114,nar_1,0,telling,L1,Monolingual
ch1587or23,kor,114,nar_2,1,telling,L1,Monolingual
ch1587or23,kor,114,nar_3,0,telling,L1,Monolingual
ch1587or23,kor,114,nar_1,0,retelling,L1,Monolingual
ch1587or23,kor,114,nar_2,1,retelling,L1,Monolingual
ch1587or23,kor,114,nar_3,0,retelling,L1,Monolingual
ch1588or23,kor,113,nar_1,1,telling,L1,Monolingual
ch1588or23,kor,113,nar_2,1,telling,L1,Monolingual
ch1588or23,kor,113,nar_3,0,telling,L1,Monolingual
ch1588or23,kor,113,nar_1,1,retelling,L1,Monolingual
ch1588or23,kor,113,nar_2,0,retelling,L1,Monolingual
ch1588or23,kor,113,nar_3,0,retelling,L1,Monolingual
ch1589or23,kor,113,nar_1,0,telling,L1,Monolingual
ch1589or23,kor,113,nar_2,0,telling,L1,Monolingual
ch1589or23,kor,113,nar_3,0,telling,L1,Monolingual
ch1589or23,kor,113,nar_1,1,retelling,L1,Monolingual
ch1589or23,kor,113,nar_2,1,retelling,L1,Monolingual
ch1589or23,kor,113,nar_3,0,retelling,L1,Monolingual
ch1590or23,kor,108,nar_1,0,telling,L1,Monolingual
ch1590or23,kor,108,nar_2,0,telling,L1,Monolingual
ch1590or23,kor,108,nar_3,0,telling,L1,Monolingual
ch1590or23,kor,108,nar_1,1,retelling,L1,Monolingual
ch1590or23,kor,108,nar_2,0,retelling,L1,Monolingual
ch1590or23,kor,108,nar_3,0,retelling,L1,Monolingual
ch1591or23,kor,109,nar_1,0,telling,L1,Monolingual
ch1591or23,kor,109,nar_2,0,telling,L1,Monolingual
ch1591or23,kor,109,nar_3,0,telling,L1,Monolingual
ch1591or23,kor,109,nar_1,1,retelling,L1,Monolingual
ch1591or23,kor,109,nar_2,1,retelling,L1,Monolingual
ch1591or23,kor,109,nar_3,0,retelling,L1,Monolingual
ch1592or23,kor,103,nar_1,0,telling,L1,Monolingual
ch1592or23,kor,103,nar_2,0,telling,L1,Monolingual
ch1592or23,kor,103,nar_3,0,telling,L1,Monolingual
ch1592or23,kor,103,nar_1,1,retelling,L1,Monolingual
ch1592or23,kor,103,nar_2,1,retelling,L1,Monolingual
ch1592or23,kor,103,nar_3,0,retelling,L1,Monolingual
ch1593or23,kor,106,nar_1,0,telling,L1,Monolingual
ch1593or23,kor,106,nar_2,0,telling,L1,Monolingual
ch1593or23,kor,106,nar_3,0,telling,L1,Monolingual
ch1593or23,kor,106,nar_1,1,retelling,L1,Monolingual
ch1593or23,kor,106,nar_2,1,retelling,L1,Monolingual
ch1593or23,kor,106,nar_3,0,retelling,L1,Monolingual
ch1594or23,kor,102,nar_1,0,telling,L1,Monolingual
ch1594or23,kor,102,nar_2,0,telling,L1,Monolingual
ch1594or23,kor,102,nar_3,0,telling,L1,Monolingual
ch1594or23,kor,102,nar_1,1,retelling,L1,Monolingual
ch1594or23,kor,102,nar_2,1,retelling,L1,Monolingual
ch1594or23,kor,102,nar_3,0,retelling,L1,Monolingual
ch1595or23,kor,109,nar_1,1,telling,L1,Monolingual
ch1595or23,kor,109,nar_2,0,telling,L1,Monolingual
ch1595or23,kor,109,nar_3,0,telling,L1,Monolingual
ch1595or23,kor,109,nar_1,0,retelling,L1,Monolingual
ch1595or23,kor,109,nar_2,0,retelling,L1,Monolingual
ch1595or23,kor,109,nar_3,0,retelling,L1,Monolingual
ch1596or23,kor,108,nar_1,0,telling,L1,Monolingual
ch1596or23,kor,108,nar_2,0,telling,L1,Monolingual
ch1596or23,kor,108,nar_3,0,telling,L1,Monolingual
ch1596or23,kor,108,nar_1,0,retelling,L1,Monolingual
ch1596or23,kor,108,nar_2,1,retelling,L1,Monolingual
ch1596or23,kor,108,nar_3,0,retelling,L1,Monolingual
ch1597or23,kor,102,nar_1,0,telling,L1,Monolingual
ch1597or23,kor,102,nar_2,0,telling,L1,Monolingual
ch1597or23,kor,102,nar_3,0,telling,L1,Monolingual
ch1597or23,kor,102,nar_1,1,retelling,L1,Monolingual
ch1597or23,kor,102,nar_2,1,retelling,L1,Monolingual
ch1597or23,kor,102,nar_3,1,retelling,L1,Monolingual
ch1598or23,kor,103,nar_1,1,telling,L1,Monolingual
ch1598or23,kor,103,nar_2,0,telling,L1,Monolingual
ch1598or23,kor,103,nar_3,0,telling,L1,Monolingual
ch1598or23,kor,103,nar_1,1,retelling,L1,Monolingual
ch1598or23,kor,103,nar_2,1,retelling,L1,Monolingual
ch1598or23,kor,103,nar_3,0,retelling,L1,Monolingual
ch1599or23,kor,105,nar_1,1,telling,L1,Monolingual
ch1599or23,kor,105,nar_2,0,telling,L1,Monolingual
ch1599or23,kor,105,nar_3,0,telling,L1,Monolingual
ch1599or23,kor,105,nar_1,1,retelling,L1,Monolingual
ch1599or23,kor,105,nar_2,0,retelling,L1,Monolingual
ch1599or23,kor,105,nar_3,0,retelling,L1,Monolingual
ch1600or23,kor,108,nar_1,0,telling,L1,Monolingual
ch1600or23,kor,108,nar_2,0,telling,L1,Monolingual
ch1600or23,kor,108,nar_3,0,telling,L1,Monolingual
ch1600or23,kor,108,nar_1,0,retelling,L1,Monolingual
ch1600or23,kor,108,nar_2,0,retelling,L1,Monolingual
ch1600or23,kor,108,nar_3,0,retelling,L1,Monolingual
ch1601or23,kor,107,nar_1,1,telling,L1,Monolingual
ch1601or23,kor,107,nar_2,1,telling,L1,Monolingual
ch1601or23,kor,107,nar_3,0,telling,L1,Monolingual
ch1601or23,kor,107,nar_1,1,retelling,L1,Monolingual
ch1601or23,kor,107,nar_2,0,retelling,L1,Monolingual
ch1601or23,kor,107,nar_3,0,retelling,L1,Monolingual
ch1602or23,kor,104,nar_1,0,telling,L1,Monolingual
ch1602or23,kor,104,nar_2,0,telling,L1,Monolingual
ch1602or23,kor,104,nar_3,1,telling,L1,Monolingual
ch1602or23,kor,104,nar_1,1,retelling,L1,Monolingual
ch1602or23,kor,104,nar_2,1,retelling,L1,Monolingual
ch1602or23,kor,104,nar_3,0,retelling,L1,Monolingual
ch1603or23,kor,108,nar_1,1,telling,L1,Monolingual
ch1603or23,kor,108,nar_2,1,telling,L1,Monolingual
ch1603or23,kor,108,nar_3,1,telling,L1,Monolingual
ch1603or23,kor,108,nar_1,1,retelling,L1,Monolingual
ch1603or23,kor,108,nar_2,0,retelling,L1,Monolingual
ch1603or23,kor,108,nar_3,0,retelling,L1,Monolingual
ch1604or23,kor,108,nar_1,0,telling,L1,Monolingual
ch1604or23,kor,108,nar_2,1,telling,L1,Monolingual
ch1604or23,kor,108,nar_3,1,telling,L1,Monolingual
ch1604or23,kor,108,nar_1,1,retelling,L1,Monolingual
ch1604or23,kor,108,nar_2,0,retelling,L1,Monolingual
ch1604or23,kor,108,nar_3,0,retelling,L1,Monolingual
ch1605or23,kor,111,nar_1,1,telling,L1,Monolingual
ch1605or23,kor,111,nar_2,0,telling,L1,Monolingual
ch1605or23,kor,111,nar_3,0,telling,L1,Monolingual
ch1605or23,kor,111,nar_1,1,retelling,L1,Monolingual
ch1605or23,kor,111,nar_2,1,retelling,L1,Monolingual
ch1605or23,kor,111,nar_3,0,retelling,L1,Monolingual
ch1606or23,kor,116,nar_1,1,telling,L1,Monolingual
ch1606or23,kor,116,nar_2,0,telling,L1,Monolingual
ch1606or23,kor,116,nar_3,0,telling,L1,Monolingual
ch1606or23,kor,116,nar_1,0,retelling,L1,Monolingual
ch1606or23,kor,116,nar_2,0,retelling,L1,Monolingual
ch1606or23,kor,116,nar_3,0,retelling,L1,Monolingual
ch1607or23,kor,124,nar_1,0,telling,L1,Monolingual
ch1607or23,kor,124,nar_2,0,telling,L1,Monolingual
ch1607or23,kor,124,nar_3,0,telling,L1,Monolingual
ch1607or23,kor,124,nar_1,0,retelling,L1,Monolingual
ch1607or23,kor,124,nar_2,1,retelling,L1,Monolingual
ch1607or23,kor,124,nar_3,0,retelling,L1,Monolingual
ch1608or23,kor,118,nar_1,0,telling,L1,Monolingual
ch1608or23,kor,118,nar_2,1,telling,L1,Monolingual
ch1608or23,kor,118,nar_3,0,telling,L1,Monolingual
ch1608or23,kor,118,nar_1,1,retelling,L1,Monolingual
ch1608or23,kor,118,nar_2,1,retelling,L1,Monolingual
ch1608or23,kor,118,nar_3,0,retelling,L1,Monolingual
ch1609or23,kor,120,nar_1,0,telling,L1,Monolingual
ch1609or23,kor,120,nar_2,0,telling,L1,Monolingual
ch1609or23,kor,120,nar_3,0,telling,L1,Monolingual
ch1609or23,kor,120,nar_1,1,retelling,L1,Monolingual
ch1609or23,kor,120,nar_2,1,retelling,L1,Monolingual
ch1609or23,kor,120,nar_3,1,retelling,L1,Monolingual
ch1610or23,kor,119,nar_1,1,telling,L1,Monolingual
ch1610or23,kor,119,nar_2,0,telling,L1,Monolingual
ch1610or23,kor,119,nar_3,1,telling,L1,Monolingual
ch1610or23,kor,119,nar_1,1,retelling,L1,Monolingual
ch1610or23,kor,119,nar_2,1,retelling,L1,Monolingual
ch1610or23,kor,119,nar_3,0,retelling,L1,Monolingual
ch1611or23,kor,116,nar_1,1,telling,L1,Monolingual
ch1611or23,kor,116,nar_2,0,telling,L1,Monolingual
ch1611or23,kor,116,nar_3,0,telling,L1,Monolingual
ch1611or23,kor,116,nar_1,0,retelling,L1,Monolingual
ch1611or23,kor,116,nar_2,0,retelling,L1,Monolingual
ch1611or23,kor,116,nar_3,0,retelling,L1,Monolingual
ch1612or23,kor,118,nar_1,0,telling,L1,Monolingual
ch1612or23,kor,118,nar_2,0,telling,L1,Monolingual
ch1612or23,kor,118,nar_3,0,telling,L1,Monolingual
ch1612or23,kor,118,nar_1,1,retelling,L1,Monolingual
ch1612or23,kor,118,nar_2,1,retelling,L1,Monolingual
ch1612or23,kor,118,nar_3,0,retelling,L1,Monolingual
ch1613or23,kor,125,nar_1,0,telling,L1,Monolingual
ch1613or23,kor,125,nar_2,0,telling,L1,Monolingual
ch1613or23,kor,125,nar_3,0,telling,L1,Monolingual
ch1613or23,kor,125,nar_1,NA,retelling,L1,Monolingual
ch1613or23,kor,125,nar_2,NA,retelling,L1,Monolingual
ch1613or23,kor,125,nar_3,NA,retelling,L1,Monolingual
ch1614or23,kor,118,nar_1,0,telling,L1,Monolingual
ch1614or23,kor,118,nar_2,0,telling,L1,Monolingual
ch1614or23,kor,118,nar_3,0,telling,L1,Monolingual
ch1614or23,kor,118,nar_1,0,retelling,L1,Monolingual
ch1614or23,kor,118,nar_2,1,retelling,L1,Monolingual
ch1614or23,kor,118,nar_3,1,retelling,L1,Monolingual
ch1615or23,kor,120,nar_1,0,telling,L1,Monolingual
ch1615or23,kor,120,nar_2,0,telling,L1,Monolingual
ch1615or23,kor,120,nar_3,0,telling,L1,Monolingual
ch1615or23,kor,120,nar_1,1,retelling,L1,Monolingual
ch1615or23,kor,120,nar_2,0,retelling,L1,Monolingual
ch1615or23,kor,120,nar_3,0,retelling,L1,Monolingual
ch1616or23,kor,114,nar_1,1,telling,L1,Monolingual
ch1616or23,kor,114,nar_2,0,telling,L1,Monolingual
ch1616or23,kor,114,nar_3,0,telling,L1,Monolingual
ch1616or23,kor,114,nar_1,0,retelling,L1,Monolingual
ch1616or23,kor,114,nar_2,0,retelling,L1,Monolingual
ch1616or23,kor,114,nar_3,0,retelling,L1,Monolingual
ch1617or23,kor,124,nar_1,0,telling,L1,Monolingual
ch1617or23,kor,124,nar_2,0,telling,L1,Monolingual
ch1617or23,kor,124,nar_3,0,telling,L1,Monolingual
ch1617or23,kor,124,nar_1,1,retelling,L1,Monolingual
ch1617or23,kor,124,nar_2,1,retelling,L1,Monolingual
ch1617or23,kor,124,nar_3,0,retelling,L1,Monolingual
ch1618or23,kor,118,nar_1,1,telling,L1,Monolingual
ch1618or23,kor,118,nar_2,0,telling,L1,Monolingual
ch1618or23,kor,118,nar_3,0,telling,L1,Monolingual
