child,L1,L2,testlanguage,age,story,item,response,mode,test_lang_status,ling
ch2387or2,Persian,English,per,104,cat,outcome,1,retelling,L1,Bilingual
ch2387or2,Persian,English,per,104,cat,ist,0,retelling,L1,Bilingual
ch2388or2,Persian,English,eng,96,dog,ist,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,goal,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,attempt,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,outcome,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,ist,0,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,ist,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,goal,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,attempt,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,outcome,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,ist,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,ist,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,goal,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,attempt,1,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,outcome,0,retelling,L2,Bilingual
ch2388or2,Persian,English,eng,96,dog,ist,1,retelling,L2,Bilingual
ch2388or2,Persian,English,per,96,cat,ist,1,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,goal,1,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,attempt,0,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,outcome,1,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,ist,1,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,ist,1,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,goal,0,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,attempt,0,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,outcome,1,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,ist,0,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,ist,1,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,goal,1,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,attempt,1,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,outcome,1,retelling,L1,Bilingual
ch2388or2,Persian,English,per,96,cat,ist,0,retelling,L1,Bilingual
ch2389or2,Persian,English,eng,108,cat,ist,1,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,goal,0,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,attempt,1,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,outcome,1,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,ist,1,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,ist,1,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,goal,0,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,attempt,1,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,outcome,1,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,ist,1,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,ist,1,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,goal,1,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,attempt,0,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,outcome,1,retelling,L2,Bilingual
ch2389or2,Persian,English,eng,108,cat,ist,1,retelling,L2,Bilingual
ch2389or2,Persian,English,per,108,dog,ist,1,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,goal,0,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,attempt,1,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,outcome,1,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,ist,0,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,ist,1,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,goal,0,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,attempt,1,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,outcome,0,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,ist,0,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,ist,1,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,goal,0,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,attempt,0,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,outcome,1,retelling,L1,Bilingual
ch2389or2,Persian,English,per,108,dog,ist,0,retelling,L1,Bilingual
ch2390or2,Persian,English,eng,107,cat,ist,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,goal,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,attempt,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,outcome,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,ist,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,ist,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,goal,0,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,attempt,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,outcome,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,ist,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,ist,0,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,goal,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,attempt,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,outcome,1,retelling,L2,Bilingual
ch2390or2,Persian,English,eng,107,cat,ist,1,retelling,L2,Bilingual
ch2390or2,Persian,English,per,107,dog,ist,1,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,goal,1,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,attempt,0,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,outcome,1,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,ist,1,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,ist,1,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,goal,0,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,attempt,0,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,outcome,1,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,ist,1,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,ist,0,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,goal,1,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,attempt,1,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,outcome,1,retelling,L1,Bilingual
ch2390or2,Persian,English,per,107,dog,ist,1,retelling,L1,Bilingual
ch2391or2,Persian,English,eng,99,dog,ist,0,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,goal,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,attempt,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,outcome,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,ist,0,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,ist,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,goal,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,attempt,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,outcome,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,ist,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,ist,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,goal,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,attempt,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,outcome,1,retelling,L2,Bilingual
ch2391or2,Persian,English,eng,99,dog,ist,1,retelling,L2,Bilingual
ch2391or2,Persian,English,per,99,cat,ist,1,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,goal,1,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,attempt,1,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,outcome,1,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,ist,0,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,ist,1,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,goal,0,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,attempt,1,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,outcome,1,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,ist,0,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,ist,1,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,goal,0,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,attempt,1,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,outcome,1,retelling,L1,Bilingual
ch2391or2,Persian,English,per,99,cat,ist,0,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,ist,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,goal,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,attempt,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,outcome,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,ist,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,ist,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,goal,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,attempt,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,outcome,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,ist,0,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,ist,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,goal,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,attempt,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,outcome,1,retelling,L1,Bilingual
ch2392or2,Persian,English,per,113,dog,ist,0,retelling,L1,Bilingual
ch2392or2,Persian,English,eng,113,cat,ist,1,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,goal,1,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,attempt,1,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,outcome,1,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,ist,0,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,ist,1,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,goal,0,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,attempt,1,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,outcome,1,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,ist,0,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,ist,1,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,goal,1,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,attempt,1,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,outcome,1,retelling,L2,Bilingual
ch2392or2,Persian,English,eng,113,cat,ist,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,ist,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,goal,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,attempt,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,outcome,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,ist,0,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,ist,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,goal,0,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,attempt,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,outcome,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,ist,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,ist,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,goal,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,attempt,1,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,outcome,0,retelling,L2,Bilingual
ch2393or2,Persian,English,eng,111,cat,ist,1,retelling,L2,Bilingual
ch2393or2,Persian,English,per,111,dog,ist,1,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,goal,1,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,attempt,1,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,outcome,1,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,ist,1,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,ist,1,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,goal,0,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,attempt,0,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,outcome,1,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,ist,1,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,ist,1,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,goal,1,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,attempt,0,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,outcome,1,retelling,L1,Bilingual
ch2393or2,Persian,English,per,111,dog,ist,1,retelling,L1,Bilingual
ch2394or2,Persian,English,eng,109,cat,ist,1,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,goal,1,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,attempt,1,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,outcome,1,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,ist,0,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,ist,1,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,goal,0,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,attempt,1,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,outcome,1,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,ist,0,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,ist,1,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,goal,1,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,attempt,1,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,outcome,1,retelling,L2,Bilingual
ch2394or2,Persian,English,eng,109,cat,ist,0,retelling,L2,Bilingual
ch2394or2,Persian,English,per,109,dog,ist,1,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,goal,0,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,attempt,0,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,outcome,1,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,ist,0,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,ist,1,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,goal,0,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,attempt,0,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,outcome,0,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,ist,0,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,ist,0,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,goal,1,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,attempt,0,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,outcome,1,retelling,L1,Bilingual
ch2394or2,Persian,English,per,109,dog,ist,0,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,ist,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,goal,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,attempt,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,outcome,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,ist,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,ist,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,goal,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,attempt,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,outcome,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,ist,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,ist,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,goal,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,attempt,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,outcome,1,retelling,L1,Bilingual
ch2395or2,Persian,English,per,114,cat,ist,1,retelling,L1,Bilingual
ch2395or2,Persian,English,eng,114,dog,ist,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,goal,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,attempt,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,outcome,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,ist,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,ist,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,goal,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,attempt,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,outcome,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,ist,0,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,ist,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,goal,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,attempt,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,outcome,1,retelling,L2,Bilingual
ch2395or2,Persian,English,eng,114,dog,ist,0,retelling,L2,Bilingual
ch940or9,Estonian,NA,est,67,bird,ist,1,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,goal,0,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,attempt,1,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,outcome,1,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,ist,0,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,ist,0,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,goal,0,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,attempt,1,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,outcome,1,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,ist,0,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,ist,0,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,goal,1,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,attempt,0,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,outcome,1,telling,L1,Monolingual
ch940or9,Estonian,NA,est,67,bird,ist,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,ist,1,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,goal,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,attempt,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,outcome,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,ist,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,ist,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,goal,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,attempt,1,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,outcome,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,ist,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,ist,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,goal,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,attempt,1,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,outcome,0,telling,L1,Monolingual
ch941or9,Estonian,NA,est,69,bird,ist,0,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,ist,0,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,goal,0,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,attempt,0,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,outcome,0,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,ist,0,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,ist,1,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,goal,1,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,attempt,1,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,outcome,1,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,ist,0,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,ist,0,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,goal,0,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,attempt,1,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,outcome,1,telling,L1,Monolingual
ch942or9,Estonian,NA,est,64,bird,ist,0,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,ist,0,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,goal,0,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,attempt,1,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,outcome,0,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,ist,0,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,ist,0,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,goal,0,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,attempt,1,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,outcome,1,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,ist,0,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,ist,0,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,goal,0,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,attempt,1,telling,L1,Monolingual
ch943or9,Estonian,NA,est,84,bird,outcome,1,telling,L1,Monolingual
